gene	avg_log2FC	pct.1	pct.2	p_val	p_val_adj	n1	n2
ZNHIT6	-4.04819025253449	0	0.11	0.0187703458471278	1	46	218
MRPS9	-4.02627856109847	0	0.115	0.0162480642925222	1	46	218
NFYB	-4.02547885104025	0	0.115	0.0162480642925222	1	46	218
ENSG00000244055	-4.01393357316486	0	0.087	0.0384290186051513	1	46	218
NME8	-3.99437193106124	0	0.05	0.121189676931753	1	46	218
MAF1	-3.967309696111	0	0.115	0.0162480642925222	1	46	218
KLHL12	-3.95176670168385	0	0.092	0.0333140111657219	1	46	218
MTIF2	-3.94770375039615	0	0.11	0.0187703458471278	1	46	218
RNF157	-3.93976257851047	0	0.069	0.0680420945785692	1	46	218
HEXIM2	3.93151577736515	0.065	0.005	0.00226486338186323	1	46	218
DTL	-3.90427878460191	0	0.11	0.0187703458471278	1	46	218
EFCAB7	-3.90372300453139	0	0.078	0.0511254302407335	1	46	218
CS	-3.8896226920732	0	0.092	0.0333140111657219	1	46	218
ZNF561	-3.88579095017466	0	0.083	0.0443251400426989	1	46	218
TRDMT1	-3.8750044010494	0	0.078	0.0511254302407335	1	46	218
CC2D2B	-3.87322366457258	0	0.064	0.0785306874974558	1	46	218
PRICKLE1	-3.85594338262313	0.022	0.248	0.000713261449980749	1	46	218
CCR5	3.85089239381861	0.065	0.005	0.00226486338186323	1	46	218
PUM3	-3.84164220267726	0	0.11	0.0187703458471278	1	46	218
ENSG00000228863	3.83966738576059	0.065	0.005	0.00219021301202653	1	46	218
AKR1C3	-3.82569622389711	0	0.064	0.0785306874974558	1	46	218
POLDIP3	-3.82454767245122	0	0.096	0.0288748620133403	1	46	218
RPRD1B	-3.81821068601738	0.022	0.22	0.0016106318446957	1	46	218
TP53I11	-3.81669818164571	0	0.073	0.0589743156126568	1	46	218
LSM5	-3.81157602639954	0	0.073	0.0589743156126568	1	46	218
TEP1	-3.78956833101404	0	0.078	0.0511254302407335	1	46	218
PABPC4	-3.78757478821012	0	0.092	0.0333140111657219	1	46	218
POLQ	-3.78275109501364	0.022	0.165	0.00961023977920679	1	46	218
ZMYND15	3.78208689813754	0.109	0.014	0.000577388311362972	1	46	218
ANKRD34B	-3.77084705241372	0	0.055	0.104783325848178	1	46	218
HACD3	-3.76182298004378	0	0.083	0.0443251400426989	1	46	218
GDF15	3.74908105004484	0.109	0.018	0.00181113747980415	1	46	218
ENSG00000289469	-3.73942548613848	0	0.069	0.0680420945785692	1	46	218
P2RY8	-3.73836703314376	0	0.078	0.0511254302407335	1	46	218
SMIM30	-3.7353486656389	0	0.083	0.0443251400426989	1	46	218
APCDD1	-3.72334570562177	0	0.064	0.0785306874974558	1	46	218
TFEB	-3.71310425655569	0	0.087	0.0384290186051513	1	46	218
FAM76A	-3.71130050881035	0	0.078	0.0511254302407335	1	46	218
MMP12	-3.71079253391616	0	0.073	0.0589743156126568	1	46	218
RPL22L1	-3.70585126998376	0	0.073	0.0589743156126568	1	46	218
ENSG00000267546	3.69569536438418	0.065	0.009	0.011006645689905	1	46	218
INCENP	-3.69278883095187	0	0.096	0.0288748620133403	1	46	218
ENSG00000264112	-3.68691958987575	0	0.073	0.0589743156126568	1	46	218
RCN2	-3.68511076447349	0	0.092	0.0333140111657219	1	46	218
ADARB2	-3.67101275092116	0	0.055	0.104783325848178	1	46	218
RNPEP	-3.66901329460095	0	0.092	0.0333140111657219	1	46	218
RNASE2	-3.66555626392283	0	0.083	0.0443251400426989	1	46	218
TTC31	-3.64079103761397	0	0.073	0.0589743156126568	1	46	218
CENPE	-3.63669518761667	0.022	0.142	0.0205215970523822	1	46	218
HMGN4	-3.63412647621925	0	0.087	0.0384290186051513	1	46	218
BCCIP	-3.62675805196026	0	0.092	0.0333140111657219	1	46	218
STAMBPL1	-3.61444905346662	0	0.064	0.0785306874974558	1	46	218
NUP155	-3.61433424146894	0	0.101	0.0250212431517539	1	46	218
OTUD7B	-3.61002789410063	0	0.055	0.104783325848178	1	46	218
HSCB	3.60711709232021	0.065	0.014	0.0330106395918823	1	46	218
BRPF3-AS1	3.60057859990043	0.087	0.018	0.0118923695560962	1	46	218
HAUS1	-3.59256186273181	0	0.087	0.0384290186051513	1	46	218
ENSG00000257176	3.56215067936205	0.065	0.009	0.0112933671059867	1	46	218
SRFBP1	-3.56102362864619	0	0.096	0.0288748620133403	1	46	218
ERO1B	-3.55360435227067	0	0.064	0.0785306874974558	1	46	218
ZBTB21	-3.55329945273902	0	0.069	0.0680420945785692	1	46	218
CNNM4	-3.55196141961886	0	0.069	0.0680420945785692	1	46	218
DNAJC19	-3.54338374948342	0	0.064	0.0785306874974558	1	46	218
ZNF117	-3.54027912892888	0	0.073	0.0589743156126568	1	46	218
EFCAB2	-3.51661861683847	0	0.073	0.0589743156126568	1	46	218
COPS7A	-3.50538218711119	0	0.073	0.0589743156126568	1	46	218
TMEM68	-3.50234151467737	0	0.069	0.0680420945785692	1	46	218
LINC01122	3.50153106239367	0.13	0.018	0.000259552815976112	1	46	218
ENSG00000290737	-3.49371530910979	0	0.069	0.0680420945785692	1	46	218
HSPA14	-3.49109029073064	0	0.087	0.0384290186051513	1	46	218
GAR1	-3.48650477920043	0	0.083	0.0443251400426989	1	46	218
CDIN1	-3.4768520687132	0	0.069	0.0680420945785692	1	46	218
ENSG00000285667	-3.47672430237374	0	0.064	0.0785306874974558	1	46	218
ZNF441	-3.47661817504605	0	0.064	0.0785306874974558	1	46	218
STK39	-3.47615453755543	0	0.096	0.0288748620133403	1	46	218
CNOT11	-3.47417840900071	0	0.073	0.0589743156126568	1	46	218
RASGRP4	-3.47370075675318	0	0.073	0.0589740740971801	1	46	218
SATB1-AS1	3.47163084875298	0.065	0.009	0.011006645689905	1	46	218
NAPRT	-3.4614852873388	0	0.069	0.0680420945785692	1	46	218
CES1	3.45537368131183	0.065	0.009	0.0107264105759595	1	46	218
GNG11	3.45433271916625	0.13	0.023	0.000813440328350287	1	46	218
ENSG00000291202	-3.45006995479385	0	0.05	0.121189676931753	1	46	218
NECAP1	-3.44818845335268	0	0.06	0.0906811040278476	1	46	218
SKP2	-3.44272592695395	0	0.06	0.0906811040278476	1	46	218
TIPIN	-3.44219443086923	0	0.069	0.0680420945785692	1	46	218
ANAPC1	-3.43883057532829	0	0.101	0.0250212431517539	1	46	218
C1orf112	-3.4257744589425	0	0.092	0.0333140111657219	1	46	218
SRP68	-3.40810867479362	0	0.078	0.0511254302407335	1	46	218
ERCC4	-3.40796991971636	0	0.069	0.0680420945785692	1	46	218
CRTAP	-3.40302884192695	0	0.073	0.0589743156126568	1	46	218
LAT	3.38577977279474	0.065	0.009	0.0115867011950609	1	46	218
SLC35D1	-3.38182971436037	0	0.055	0.104783325848178	1	46	218
EGLN2	-3.38166007675331	0	0.073	0.0589743156126568	1	46	218
KIF24	-3.37399641178014	0	0.073	0.0589743156126568	1	46	218
ENSG00000267009	3.37033999268897	0.109	0.009	0.000141080892879382	1	46	218
RNF40	-3.36139401497829	0	0.055	0.104783325848178	1	46	218
ARHGAP11B	-3.35627631297053	0	0.092	0.0333140111657219	1	46	218
ARAF	-3.34767916374329	0	0.064	0.0785306874974558	1	46	218
