gene	avg_log2FC	pct.1	pct.2	p_val	p_val_adj	n1	n2
SLC9A8	-0.654810769506403	0.418	0.281	0.052546811280193	1	483	751
B4GALT7	-0.654251253154293	0.075	0.053	0.19027336887423	1	483	751
DDX19A	-0.653843063088155	0.224	0.138	0.00598278063295747	1	483	751
SNIP1	-0.653180412494272	0.161	0.119	0.129898058751148	1	483	751
NFATC3	-0.652700299050989	0.847	0.667	0.000410138332351109	1	483	751
SMARCD2	-0.652451571243093	0.304	0.184	0.00233174393742509	1	483	751
NUDCD2	-0.652388763371047	0.085	0.06	0.158075873199668	1	483	751
ZNF460-AS1	-0.652325625660155	0.052	0.029	0.0587822973370866	1	483	751
ZNF66	-0.652225659486187	0.228	0.165	0.128761625074238	1	483	751
UAP1	-0.652091202379024	0.141	0.1	0.107298287881496	1	483	751
