gene	avg_log2FC	pct.1	pct.2	p_val	p_val_adj	n1	n2
LINC00663	-3.13778720919524	0	0.12	0.00196293393492691	1	79	25
TADA1	-3.13773787036859	0.038	0.2	0.00627643565765309	1	79	25
HPYR1	-3.1303279906229	0	0.08	0.0120680899945064	1	79	25
LINC02935	-3.11914767659855	0	0.12	0.00196293393492691	1	79	25
ENSG00000268584	-3.11301491689942	0	0.12	0.00196293393492691	1	79	25
RBFOX3	-3.10717957763793	0	0.08	0.0120680899945064	1	79	25
ABLIM1	-3.10697317170211	0.013	0.08	0.0833554755546407	1	79	25
ENSG00000253284	-3.10514294224482	0	0.08	0.0120680899945064	1	79	25
OASL	3.0901199958325	0.076	0	0.160783940213875	1	79	25
ADAM22	-3.0868789541376	0	0.08	0.0120680899945064	1	79	25
ZNF793	-3.08641952612824	0.025	0.08	0.221906343608151	1	79	25
HOOK1	-3.08582403835334	0	0.08	0.0120680899945064	1	79	25
LINC01337	-3.08582403835334	0	0.08	0.0120680899945064	1	79	25
ENSG00000273295	-3.08582403835334	0	0.08	0.0120680899945064	1	79	25
IKBKE-AS1	-3.07657094715785	0	0.08	0.0120680899945064	1	79	25
LINC03016	-3.07362316670164	0.013	0.16	0.00273516438107273	1	79	25
ENSG00000273507	-3.07248113524594	0.013	0.12	0.0145677805864096	1	79	25
KLHL26	-3.06967693674123	0.025	0.2	0.00230798931840441	1	79	25
CAV1	-3.06768191686115	0	0.08	0.0120680899945064	1	79	25
CNR1	-3.06676138904598	0	0.08	0.0120680899945064	1	79	25
SLFN13	-3.06649630845628	0	0.08	0.0120680899945064	1	79	25
ENSG00000239300	-3.06594513697996	0	0.08	0.0120680899945064	1	79	25
