"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"MYCBP2",8.29180174916515e-44,-0.625343969153766,0.49,0.7,1.78895622738238e-39
"MMS22L",1.00991863487971e-43,-1.58024126189031,0.11,0.281,2.17889945475297e-39
"TMBIM6",1.42275563328406e-43,0.673995565353079,0.742,0.587,3.06959527881036e-39
"EPSTI1",1.4740840964133e-43,1.24280030035325,0.339,0.167,3.18033643801169e-39
"NKTR",1.47524609864846e-43,-0.686970934465519,0.418,0.64,3.18284345783405e-39
"TVP23C",1.78291481599726e-43,-1.28023456950869,0.174,0.361,3.84663871551409e-39
"ZFAND3",1.9744883630678e-43,-0.486788604275433,0.845,0.917,4.25995864331879e-39
"H3C2",2.12529584244933e-43,-7.86462014055915,0,0.1,4.58532578008443e-39
"CENPK",2.1299298924892e-43,-1.61060169920948,0.074,0.235,4.59532374304545e-39
"UBR5",2.52184301540945e-43,-0.648644589891902,0.482,0.69,5.4408763057459e-39
"PGAP6",3.5243657577463e-43,7.73156961558526,0.07,0,7.60381912233765e-39
"HLA-DRA",1.00671539493863e-42,0.835326264176253,0.628,0.451,2.17198846458009e-38
"CDT1",1.41557536358825e-42,-3.17892321670345,0.013,0.127,3.05410384694166e-38
"ATP8A1",1.50966784499633e-42,-1.29975014762754,0.127,0.307,3.25710837557959e-38
"ZNF780A",1.69294710577394e-42,7.69092763108792,0.069,0,3.65253338070727e-38
"SCMH1",1.77543178656014e-42,-1.18635778287379,0.228,0.415,3.83049407950351e-38
"HIRA",2.02498725121561e-42,-7.51517098290788,0,0.098,4.36890999449768e-38
"ENSG00000290876",2.05095468034533e-42,-7.58810250536173,0,0.098,4.42493472284504e-38
"BRF1",2.05545903884164e-42,-7.60326231253274,0,0.098,4.43465287630085e-38
"ATAD5",3.25409356488224e-42,-1.60893990504382,0.105,0.27,7.02070686623344e-38
"S100A4",3.36950117010283e-42,0.716478016430803,0.627,0.439,7.26969877449686e-38
"PUM1",3.52914127447218e-42,-0.751763314205963,0.352,0.566,7.61412229967373e-38
"JAKMIP2",3.71668463539976e-42,0.651199367592008,0.445,0.237,8.01874710087498e-38
"FCGR2A",7.12344025083275e-42,1.05993955653061,0.456,0.274,1.53688223411716e-37
"ENSG00000289474",8.17885862220337e-42,-0.579195434224415,0.545,0.736,1.76458874774038e-37
"NUDT3",8.35023604649672e-42,-0.858986281943596,0.333,0.532,1.80156342703167e-37
"TUBGCP3",1.02855842958492e-41,-1.165482787698,0.181,0.367,2.21911481182946e-37
"ZNF407",1.03410756103465e-41,-0.92412453003943,0.314,0.51,2.23108706293226e-37
"MAP3K20",1.28937584822685e-41,-0.937828430763408,0.277,0.474,2.78182839254944e-37
"PPDPF",1.32204348423526e-41,1.12130567650125,0.427,0.254,2.85230881723757e-37
"CEBPA",1.3981503369622e-41,-7.59317349490915,0,0.096,3.01650935199595e-37
"UBC",1.52580102834126e-41,0.663055135314302,0.661,0.478,3.29191571864627e-37
"C15orf48",1.57700232860779e-41,1.21891190411629,0.38,0.214,3.4023825239713e-37
"HLA-E",2.38770865090839e-41,0.700621027291761,0.686,0.504,5.15148141433486e-37
"PTBP2",2.64063936441279e-41,-0.859391625757336,0.33,0.527,5.6971794287206e-37
"STK3",3.01580326518853e-41,-0.960526398054999,0.293,0.481,6.50659554464426e-37
"P4HB",3.98747907279855e-41,-1.09811796654114,0.323,0.501,8.60298609956288e-37
"BAZ2B",4.25366824394072e-41,-0.743167322581492,0.472,0.657,9.17728923630211e-37
"ATP6V1G1",5.63415302732092e-41,1.0044449016612,0.484,0.319,1.21556851564449e-36
"IPCEF1",6.18053864997396e-41,-1.88214182361751,0.077,0.229,1.33345121373188e-36
"NSD2",7.96549910364878e-41,-1.18675718877556,0.223,0.405,1.71855643161222e-36
"TBL1XR1",9.8673546360679e-41,-0.56703825358659,0.624,0.782,2.12888176273165e-36
"MBD5",1.01136089633591e-40,-0.715947421029039,0.44,0.65,2.18201113384473e-36
"RNASE1",1.05924742399455e-40,2.19226084916752,0.285,0.137,2.28532631726824e-36
"PCBP3",1.7257598394922e-40,-2.30229383628102,0.037,0.167,3.72332685370442e-36
"SND1",1.82053832985421e-40,-0.838052339001407,0.352,0.546,3.92781144666045e-36
"COLEC12",2.27149158893537e-40,0.728658365776066,0.385,0.197,4.90074310312805e-36
"RAB44",2.29152285891111e-40,-2.86797135005879,0.018,0.132,4.94396056810071e-36
"LRRC8D",2.86019692364413e-40,-0.834256156791793,0.347,0.539,6.1708748627622e-36
"RPL21",3.36447039654967e-40,-0.617011993292261,0.541,0.718,7.25884488055592e-36
"HLA-DPA1",3.48015651397746e-40,1.3242949929483,0.36,0.197,7.50843767890637e-36
"CYRIB",3.88705111188559e-40,-0.581445065877336,0.616,0.778,8.38631277389316e-36
"RPS9",4.42562630628411e-40,-0.6549611058644,0.486,0.683,9.54828875580796e-36
"H4C3",5.06763721177188e-40,-1.41025865467882,0.213,0.393,1.09334272843978e-35
"ANP32B",5.88823882072402e-40,-0.744047526213575,0.416,0.595,1.27038752557121e-35
"ADAMDEC1",6.04358385880212e-40,1.45850061637266,0.291,0.138,1.30390321753656e-35
"SNX11",8.92758595778756e-40,7.62773380460072,0.064,0,1.92612667039267e-35
"PIAS4",8.94612168499334e-40,7.69092763108792,0.064,0,1.93012575353731e-35
"ASH1L",9.35172446788567e-40,-0.512766124117068,0.624,0.797,2.01763455394633e-35
"MEGF9",9.87226085533155e-40,-0.967735137687726,0.315,0.499,2.12994027953778e-35
"ID3",1.09611606976193e-39,1.52477932039109,0.261,0.113,2.36487042051137e-35
"EIF3E",1.19903128419234e-39,-0.945686906355373,0.263,0.453,2.58690999564498e-35
"ATAD2",1.40581475171574e-39,-1.1655066901963,0.177,0.354,3.03304532682671e-35
"LUC7L3",1.86623927172238e-39,-0.71176097311282,0.352,0.554,4.02641122874103e-35
"TMUB1",1.94803590950025e-39,7.57287186956621,0.064,0,4.2028874747468e-35
"CRTC1",2.00437914050896e-39,-7.4990513175446,0,0.091,4.32444799564809e-35
"HELLS",2.04677851598583e-39,-1.36159101996479,0.078,0.23,4.41592464823943e-35
"CSTB",2.10770879237843e-39,0.923733233472836,0.521,0.352,4.54738171955645e-35
"LYZ",5.86602944728656e-39,-1.34803001844776,0.325,0.504,1.26559585325208e-34
"RUNX2",6.48529124873991e-39,-1.131694047623,0.219,0.398,1.39920158691563e-34
"PTK2B",7.30870535841973e-39,-1.02331788657821,0.233,0.417,1.57685318107906e-34
"MAP3K5",8.23457018713221e-39,-0.664136405441647,0.441,0.64,1.77660851787378e-34
"SUGP1",9.30904300584163e-39,7.61692704964414,0.063,0,2.00842602851033e-34
"VRK1",1.06382244702293e-38,-1.50403515012912,0.111,0.27,2.29519692945198e-34
"EZH2",1.40842287920303e-38,-1.41034100968745,0.114,0.274,3.03867236188054e-34
"SPTBN1",1.46592386374216e-38,-1.34850876847457,0.086,0.242,3.16273073602371e-34
"AGO3",1.5181643311372e-38,-0.727587308641287,0.329,0.534,3.27543954442851e-34
"RNGTT",1.58246719375612e-38,-0.912066298589234,0.298,0.484,3.41417297052882e-34
"ADGRG3",2.22889105460486e-38,-1.57867667425446,0.075,0.222,4.80883245030998e-34
"ENSG00000236453",2.34805484353531e-38,3.4803445120411,0.092,0.011,5.06592832492743e-34
"CLK3",2.84852475406353e-38,-7.42134896055136,0,0.089,6.14569215689207e-34
"RBM6",3.32975608857942e-38,-0.630681361137091,0.425,0.634,7.18394876111009e-34
"XRCC4",3.33844328896754e-38,-1.11087727114446,0.227,0.405,7.20269139594746e-34
"EXOC4",3.4609317309373e-38,-0.498724024904669,0.713,0.841,7.46696020949722e-34
"PDS5B",3.7000419971014e-38,-0.911254291043812,0.271,0.463,7.98284060874626e-34
"NOCT",4.22854423425139e-38,-1.89880334482584,0.059,0.195,9.12308418539736e-34
"VPS25",4.43291618955489e-38,7.58401242717141,0.062,0,9.56401667896467e-34
"ENTPD1",4.89682968858933e-38,-1.41657096996495,0.105,0.262,1.05649100531315e-33
"SMC1A",5.54816440164426e-38,-1.11274666832428,0.164,0.339,1.19701646965475e-33
"FANCA",5.56062297578882e-38,-2.3062518498497,0.03,0.149,1.19970440702644e-33
"METRNL",6.02883094025876e-38,0.814125241816003,0.513,0.326,1.30072027536083e-33
"PDSS1",8.70256204334361e-38,-1.51607768128157,0.116,0.273,1.87757776085138e-33
"ITGB1",9.98321341848023e-38,0.753972162637407,0.567,0.393,2.15387829503711e-33
"MTRR",1.90814981102325e-37,-7.4495826412803,0,0.087,4.11683321728265e-33
"PVT1",1.96151690387427e-37,-1.15020297698603,0.181,0.357,4.23197272010873e-33
"KNTC1",2.02255356529045e-37,-1.57657152757202,0.081,0.226,4.36365931711414e-33
"ARHGAP18",2.2127405542457e-37,0.716520376802307,0.54,0.353,4.7739877457851e-33
"MNAT1",2.74697151812731e-37,-0.960231184281957,0.237,0.423,5.92659105035968e-33
"CLASP1",3.49100779127221e-37,-0.797032666891617,0.335,0.527,7.5318493096698e-33
"TNFAIP8",3.94480078133931e-37,-0.688006014237921,0.582,0.736,8.51090768573955e-33
"ZFAND2A",4.59238945427705e-37,7.46853520975147,0.06,0,9.90808024760275e-33
"TRAPPC6A",5.97051320551795e-37,-7.4607231988855,0,0.086,1.2881382240905e-32
"RIF1",7.22540395001654e-37,-0.883057983850683,0.263,0.448,1.55888090221607e-32
"MYO1F",7.98943970522995e-37,-0.74046861313305,0.348,0.539,1.72372161640336e-32
"WSB1",8.3723819304982e-37,-0.690485569444138,0.422,0.611,1.80634140150499e-32
"FRMD3",9.32974887022056e-37,-1.43755897676098,0.157,0.317,2.01289331875009e-32
"KPNB1",9.38086648193501e-37,-0.792925032427131,0.315,0.506,2.02392194347748e-32
"TCERG1",9.51220875592671e-37,-1.02917061282364,0.24,0.413,2.05225903909119e-32
"POLE2",1.03578165074372e-36,-2.53080163462164,0.021,0.129,2.23469891147957e-32
"ATG7",1.08974940186493e-36,-0.539142312774246,0.697,0.81,2.35113433452358e-32
"MS4A4A",1.14203078261412e-36,1.53661168347852,0.262,0.121,2.46393141348997e-32
"ZNF559",1.26398027747894e-36,-7.42134896055136,0,0.085,2.72703744866082e-32
"STIM1",1.78492469789713e-36,-0.627083148290617,0.408,0.614,3.85097503571306e-32
"CBX5",2.08042183416713e-36,-1.11157136231629,0.187,0.358,4.48851010721557e-32
"ECM1",2.1092104525362e-36,1.83031612750384,0.167,0.052,4.55062155134686e-32
"LY6E",2.11787646195368e-36,1.29861020830916,0.324,0.173,4.56931846666506e-32
"ZEB2",2.29443294820156e-36,-0.530162960722307,0.815,0.879,4.95023908574486e-32
"CAPN15",2.69842472484462e-36,-7.40989893980782,0,0.084,5.82185134385228e-32
"BRI3",3.08354193126862e-36,0.748217966610435,0.56,0.396,6.65274171671205e-32
"SCLT1",3.84821329366398e-36,-1.07106796654109,0.257,0.431,8.30252018108003e-32
"PLA2G7",4.24460436455257e-36,1.09081760087672,0.379,0.217,9.15773391652217e-32
"MDN1",4.48196816524023e-36,-1.28890799731576,0.119,0.275,9.66984631650579e-32
"USP25",4.90610533277701e-36,-0.75480078440673,0.383,0.573,1.05849222554664e-31
"RND3",5.42198137126946e-36,1.87347211906134,0.155,0.047,1.16979248085139e-31
"CENPP",6.34938816494485e-36,-1.32809799489574,0.219,0.376,1.36988049658685e-31
"ZZZ3",6.51165154868257e-36,-0.949944700247986,0.227,0.407,1.40488882162826e-31
"ATP6V0E1",7.25908535376907e-36,0.829323083794168,0.521,0.368,1.56614766507568e-31
"ATXN1",7.59028844341872e-36,-0.631638075719989,0.515,0.685,1.63760473166759e-31
"MRC1",7.76190372979517e-36,0.464564747136803,0.706,0.521,1.67463072970331e-31
"RPS20",8.71972303251881e-36,-0.581969614766393,0.511,0.685,1.88128024426593e-31
"GRN",9.80050049781564e-36,0.925151812781712,0.478,0.321,2.11445798240372e-31
"LMBR1",1.00691419765602e-35,-1.03575498981643,0.22,0.39,2.17241738144286e-31
"IKBKG",1.03368121077126e-35,7.34300432766761,0.058,0,2.230167212239e-31
"NBPF14",1.03651284650386e-35,7.50415911948219,0.058,0,2.23627646633208e-31
"DMAC1",1.21556854375686e-35,-7.35124472208701,0,0.083,2.62258913315543e-31
"RPS4Y1",1.38423843002539e-35,3.169796742236,0.102,0.018,2.98649441277978e-31
"CCNY",1.50356860208459e-35,-0.70982257129416,0.372,0.564,3.24394925899751e-31
"HIPK2",1.7682138629131e-35,-0.676903575584538,0.412,0.602,3.81492140923502e-31
"RPL23",2.22080508274925e-35,-0.661071571791106,0.36,0.557,4.7913869660315e-31
"CHMP6",2.25797598934255e-35,7.49238195170584,0.057,0,4.87158319700655e-31
"TOP2A",3.10157884650883e-35,-1.36411675556513,0.069,0.206,6.69165636134281e-31
"CALML4",3.75721374365555e-35,-7.32099843521889,0,0.081,8.10618865193685e-31
"RBM26",3.79840857013993e-35,-0.736497227880046,0.34,0.526,8.19506649007691e-31
"NOL10",4.24954945003999e-35,-1.29823391518016,0.119,0.272,9.16840293846129e-31
"CFLAR",4.27577212352066e-35,-0.60539787876624,0.427,0.634,9.22497835649583e-31
"EEF1B2",4.30033926798933e-35,-0.72465957101369,0.325,0.512,9.27798197068697e-31
"FBL",4.40990287433472e-35,-1.28031535356759,0.122,0.277,9.51436545137717e-31
"SHCBP1",4.47558567354026e-35,-2.4349487844138,0.025,0.132,9.65607609066311e-31
"ZNF384",4.90706787264002e-35,7.38182357655814,0.056,0,1.05869989352209e-30
"C5AR1",5.56804021402877e-35,1.23104421724114,0.327,0.177,1.20130467617671e-30
"RPSA",6.51701728221098e-35,-0.605061624119978,0.463,0.648,1.40604647863702e-30
"SENP6",6.89551421202586e-35,-0.602970498931711,0.43,0.631,1.48770719124458e-30
"RPL13A",6.89776988557125e-35,-0.498750407574545,0.791,0.874,1.488193852812e-30
"ACACA",7.26614475440488e-35,-1.31323558656295,0.13,0.285,1.56767073076285e-30
"ATP6V0C",7.35507507499464e-35,0.837740485382894,0.544,0.4,1.58685744743009e-30
"ATP6V0B",1.14506965143369e-34,0.870334787899109,0.492,0.34,2.47048777296819e-30
"GAB2",1.37986522183422e-34,-0.619016213762791,0.56,0.717,2.97705921610733e-30
"ENSG00000291175",1.42842664467942e-34,-1.22064497053275,0.122,0.276,3.08183048589584e-30
"MICU1",1.53239089836904e-34,-0.835496109632428,0.384,0.552,3.30613336323121e-30
"ATG10",1.78679368948169e-34,-1.16545073599919,0.159,0.32,3.85500738505675e-30
"ARID1A",2.04325450883661e-34,-0.796952190791809,0.295,0.475,4.40832160281498e-30
"TTC17",2.51158738887195e-34,-0.60925452308309,0.413,0.612,5.41874979149123e-30
"IL1RN",2.56107194276079e-34,0.821192844198497,0.443,0.271,5.52551271650641e-30
"AIF1",2.85093508560644e-34,0.825890605217711,0.527,0.383,6.1508924471959e-30
"PCOLCE2",2.89682737923429e-34,-2.2697557818813,0.035,0.149,6.24990507069799e-30
"CCL13",2.9908947078737e-34,1.86120489600186,0.234,0.106,6.4528553322375e-30
"CPSF6",3.39297742493291e-34,-0.913264341113292,0.234,0.411,7.32034879429275e-30
"SNX12",3.57155929207452e-34,-7.25213657707409,0,0.079,7.70563917265078e-30
"CHCHD3",4.25250522372514e-34,-0.873689348144653,0.269,0.442,9.17478002018698e-30
"FANCD2",4.66245765153753e-34,-1.73297613474868,0.057,0.183,1.00592523831922e-29
"MTMR3",4.90865304391421e-34,-0.906040955791073,0.265,0.438,1.05904189422449e-29
"ACCS",5.22020326392286e-34,-7.29010442727311,0,0.079,1.12625885419136e-29
"NKG7",5.41894355675444e-34,-2.29042195672105,0.026,0.132,1.16913707236977e-29
"ARPC3",5.58892386473621e-34,0.683535207439302,0.622,0.463,1.20581032381684e-29
"ARPC1B",5.84643669597527e-34,0.640671673995034,0.694,0.574,1.26136871715666e-29
"ACSL1",6.07284519986492e-34,-0.980547114658206,0.301,0.474,1.31021635187086e-29
"MIR3667HG",6.29508410143026e-34,-1.65101626917572,0.068,0.199,1.35816439488358e-29
"PDE1C",6.36993203777313e-34,-3.25938524481173,0.01,0.1,1.37431283714955e-29
"SCFD2",6.98657509108608e-34,-1.13326078319229,0.169,0.331,1.50735357590182e-29
"IARS1",7.04206536806937e-34,-0.95504033516666,0.191,0.36,1.51932560316097e-29
"KNL1",7.08024261027844e-34,-1.96560238872192,0.04,0.156,1.52756234316757e-29
"PAM",7.71711126060773e-34,-0.735028338600862,0.359,0.542,1.66496675447612e-29
"DIAPH1",7.79726084856808e-34,-0.731380443128459,0.315,0.5,1.68225902807856e-29
"FANCB",9.49284076213625e-34,-1.98267590208086,0.04,0.155,2.0480803944309e-29
"WAC",9.97092470083077e-34,-0.55460550700665,0.5,0.686,2.15122700420424e-29
"NIPSNAP1",1.09921917853536e-33,-7.21971509938171,0,0.078,2.37156537769003e-29
"USP15",1.12249866244134e-33,-0.50307292465281,0.75,0.859,2.42179086421719e-29
"CHD9",1.1768377499824e-33,-0.676977434289649,0.394,0.579,2.53902744558704e-29
"APLP2",1.47674477046597e-33,0.539554065258687,0.808,0.691,3.18607684228032e-29
"MGST3",1.51719828214543e-33,1.08906429145936,0.359,0.209,3.27335529372876e-29
"KIAA1958",1.94425443061731e-33,-1.30270028649948,0.132,0.282,4.19472893405684e-29
"POLE",2.00097137488422e-33,-1.82726781521928,0.045,0.164,4.3170957413127e-29
"OAZ1",2.02077922842442e-33,0.492887602142325,0.814,0.706,4.35983118532569e-29
"FOXP1",2.02222158867891e-33,-0.437279416851883,0.759,0.87,4.36294307757475e-29
"ARHGAP26",2.12837691483961e-33,-0.682910371083183,0.598,0.738,4.59197319376646e-29
"LPCAT2",3.26097841593479e-33,-0.726804924122122,0.314,0.497,7.03556093237932e-29
"EIF4B",4.0800516640389e-33,-0.758716185597451,0.324,0.502,8.80271146516392e-29
"LINC03009",4.09321069952881e-33,-0.759541544476638,0.281,0.464,8.8311020842334e-29
"XRCC2",4.11291980632248e-33,-2.89778700449435,0.016,0.111,8.87362448214074e-29
"ABCD4",4.93587040886381e-33,-7.21971509938171,0,0.077,1.06491404071237e-28
"ZNF609",4.95634305698269e-33,-0.583589223289345,0.496,0.678,1.06933101454401e-28
"SHC1",5.18195282390198e-33,7.31653211630642,0.053,0,1.11800632175685e-28
"ORMDL3",5.19249305109534e-33,7.41962560927052,0.053,0,1.12028037577382e-28
"TMED8",5.38255700319699e-33,-1.07227491215213,0.138,0.294,1.16128667343975e-28
"DOCK5",6.67803827420249e-33,-0.713144879952213,0.385,0.556,1.44078675765919e-28
"CCDC18",6.92409733525958e-33,-1.19091783507427,0.164,0.321,1.49387400008225e-28
"STRN3",8.31370521616146e-33,-0.663061673031744,0.401,0.585,1.79368190038684e-28
"APP",8.45213830538363e-33,-0.94394034113347,0.242,0.41,1.82354883938652e-28
"GPNMB",9.26575581556795e-33,0.543207365886274,0.448,0.26,1.99908681720879e-28
"SMARCA2",1.14726440191049e-32,-0.763931257759556,0.306,0.482,2.47522294712187e-28
"CENPF",1.18557706972297e-32,-1.17469084459464,0.088,0.227,2.55788252792732e-28
"ERLIN1",1.4671038850263e-32,-1.34456369484094,0.128,0.272,3.16527663194425e-28
"MS4A7",1.92456370260066e-32,1.01197544341646,0.367,0.214,4.15224618836093e-28
"ANTXR2",2.09406790406724e-32,-0.665113306936154,0.56,0.706,4.51795150302507e-28
"ENSG00000284959",2.13358014566315e-32,-2.83394052246972,0.02,0.117,4.60319916426824e-28
"SLCO4C1",2.26176049007933e-32,-1.32768926649415,0.085,0.221,4.87974825734615e-28
"XKR6",2.3283876158029e-32,-1.34601521371034,0.088,0.225,5.02349628109475e-28
"DEDD2",2.44894969539652e-32,7.41962560927052,0.052,0,5.283608967818e-28
"SNAP47",2.44947296182307e-32,7.44428766350479,0.052,0,5.28473791513327e-28
"SLPI",2.79783212764023e-32,-4.32099843521889,0.003,0.083,6.0363228153838e-28
"ACTB",2.93801817656209e-32,0.334061893201087,0.978,0.951,6.33877421593272e-28
"SNHG14",2.97252510264905e-32,-1.16712382705664,0.124,0.274,6.41322290896532e-28
"OGT",3.03962324733315e-32,-0.75583757571322,0.275,0.456,6.55798715612126e-28
"LINC00926",3.04484541184044e-32,-1.40265132417537,0.073,0.204,6.56925397604575e-28
"HSH2D",3.34230390348773e-32,-1.22793560618668,0.116,0.264,7.21102067177478e-28
"RFX7",3.42030498244857e-32,-0.679029515289314,0.327,0.51,7.37930799963278e-28
"UIMC1",3.92358366798963e-32,-0.807270839266453,0.273,0.446,8.46513176368763e-28
"NCAPG2",3.95674960223992e-32,-1.40488068130596,0.088,0.223,8.53668726683262e-28
"SRGN",4.60806792278619e-32,-0.856412312594158,0.834,0.904,9.94190654341121e-28
"DNPH1",4.67564305173308e-32,-7.27755917395399,0,0.074,1.00876998841141e-27
"FOLR2",4.99967859232323e-32,2.34871252205557,0.138,0.042,1.07868065629374e-27
"RNASE2",5.0039827361712e-32,-2.56847937924139,0.023,0.122,1.07960927532894e-27
"EMP1",5.14662336858645e-32,1.01625977102403,0.331,0.179,1.11038399177253e-27
"MIR142HG",5.87179346238773e-32,-1.33596816787756,0.088,0.224,1.26683943951015e-27
"GPN2",6.75213867411541e-32,-7.1798223722582,0,0.074,1.4567739189404e-27
"ZNF496",6.75619017250475e-32,-7.19324288802052,0,0.074,1.4576480297179e-27
"CEP350",6.80447080391458e-32,-0.674182743489091,0.408,0.582,1.46806457594457e-27
"SMCHD1",6.90835592296909e-32,-0.416914861583538,0.732,0.867,1.49047779038058e-27
"ANKRD44",7.08529567128563e-32,-0.539374550583294,0.48,0.673,1.52865254107988e-27
"CEP152",8.21306498044289e-32,-1.3841057606209,0.095,0.23,1.77196876953055e-27
"CELF1",8.4466752112811e-32,-0.57207974558379,0.39,0.579,1.8223701768339e-27
"ASPM",8.51940841859165e-32,-1.34959323730934,0.046,0.163,1.83806236631115e-27
"CEACAM4",8.69307572255256e-32,-2.56667948283259,0.021,0.117,1.87553108714071e-27
"TRIM16",9.04842841297495e-32,-1.98006468862432,0.034,0.141,1.95219843009935e-27
"NPIPB4",9.79350285636953e-32,-7.15945457456423,0,0.074,2.11294824126173e-27
"ZNF417",9.7994433211474e-32,-7.17306500608289,0,0.074,2.11422989653755e-27
"HEATR1",9.96221896206139e-32,-1.32971412585323,0.084,0.219,2.14934874106474e-27
"MMP3",1.02157868786012e-31,4.32541026765287,0.089,0.015,2.2040560190582e-27
"IFNGR1",1.07997652948288e-31,0.825860830438808,0.517,0.364,2.33004936235932e-27
"LIMK2",1.10290790136034e-31,-1.01106562575419,0.181,0.34,2.37952379718494e-27
"PCLAF",1.12996457730958e-31,-1.72146423185388,0.044,0.158,2.43789857554542e-27
"PIP4K2A",1.14600531304195e-31,-0.55390461740538,0.444,0.639,2.472506462888e-27
"PRR13",1.18335070281148e-31,0.6851971688124,0.61,0.472,2.55307914131576e-27
"FAM172A",1.19506535509615e-31,-0.537406581301584,0.517,0.692,2.57835350361995e-27
"ZDHHC19",1.20484425690936e-31,-2.30410728667208,0.034,0.139,2.59945148428195e-27
"CCAR2",1.42197608763964e-31,-7.15945457456423,0,0.073,3.06791340908252e-27
"UBE3C",1.46721309219969e-31,-0.841554217100492,0.26,0.43,3.16551224642083e-27
"WDHD1",1.58796565467011e-31,-1.62039006957736,0.068,0.192,3.42603589995077e-27
"ADGRL3",1.64093333781419e-31,-0.952928558686808,0.163,0.324,3.54031367633411e-27
"LINC01036",1.65276905238154e-31,-3.26189023497009,0.012,0.1,3.56584923051317e-27
"TET2",1.65887369157755e-31,-0.563850207326249,0.493,0.672,3.57901998957857e-27
