"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
2.05874484145931e-14,0.52460726062738,0.516,0.333,4.44174199544846e-10,"8","BTBD7"
2.32365225176796e-14,0.614322667679531,0.393,0.233,5.01327973318937e-10,"8","MAP2K1"
2.33428728117946e-14,0.566235415227676,0.467,0.295,5.03622480914469e-10,"8","SMURF1"
2.33696394487404e-14,0.716561447294084,0.492,0.324,5.04199971106575e-10,"8","SFMBT2"
2.89040377324686e-14,0.539623423332156,0.502,0.325,6.23604614078011e-10,"8","USP12"
2.92066693098533e-14,0.704834175734752,0.362,0.213,6.30133890360085e-10,"8","WDR44"
3.08797742315019e-14,0.399064945973925,0.702,0.52,6.66231129044654e-10,"8","BRI3"
3.10737990102855e-14,0.591778605474751,0.475,0.305,6.70417213646909e-10,"8","IBTK"
3.14414276533485e-14,0.482662316245682,0.572,0.384,6.78348801620994e-10,"8","PVT1"
3.43335523095901e-14,0.735321796067292,0.29,0.155,7.40746391079407e-10,"8","HLCS"
3.52829387180243e-14,0.799865169436921,0.317,0.179,7.61229402841374e-10,"8","PLEKHM1"
3.55721733078637e-14,0.501634242247798,0.574,0.392,7.67469639117158e-10,"8","USP4"
3.61617650325546e-14,0.560866092145957,0.56,0.382,7.80190080577366e-10,"8","ADD1"
5.23389525763734e-14,0.533142842682859,0.539,0.361,1.12921290183526e-09,"8","ILRUN"
5.57933507399937e-14,0.660273484215544,0.329,0.186,1.20374154221536e-09,"8","CCDC50"
5.61649646225943e-14,0.429599013871822,0.623,0.434,1.21175911173247e-09,"8","SAT1"
5.81122058548847e-14,0.895422041719165,0.253,0.132,1.25377084131914e-09,"8","UBE2Q2P1"
5.87122659364849e-14,0.413320916717912,0.479,0.294,1.26671713757966e-09,"8","PCGF5"
6.7156861359266e-14,0.516093006434514,0.473,0.297,1.44890928382616e-09,"8","CYB5R4"
6.73684684903736e-14,0.467072875375001,0.58,0.398,1.45347470767981e-09,"8","EPB41"
7.23767981675516e-14,0.722332709503616,0.379,0.23,1.56152942046492e-09,"8","ZCCHC2"
7.4486679927299e-14,0.498095435559598,0.467,0.297,1.60705011943148e-09,"8","CAMKMT"
7.74187451515076e-14,0.30079115149791,0.792,0.603,1.67030942664378e-09,"8","CERS6"
7.86880865464749e-14,0.751334465889326,0.3,0.166,1.69769546724019e-09,"8","UBE2F"
8.92849639795793e-14,0.75779274393593,0.321,0.183,1.92632309785942e-09,"8","MGME1"
9.12583017883515e-14,0.843048262919775,0.27,0.144,1.96889786108368e-09,"8","TANGO2"
9.37530004084207e-14,0.510301812770301,0.516,0.341,2.02272098381168e-09,"8","HMBOX1"
1.01975988292511e-13,0.644332652524573,0.366,0.216,2.20013194741093e-09,"8","WDR41"
1.09622092656575e-13,0.646025033219995,0.389,0.235,2.36509664906561e-09,"8","CHFR"
1.34271412719309e-13,0.825475516626488,0.278,0.151,2.89690572941909e-09,"8","DHDDS"
1.35759661381878e-13,0.347261294890052,0.609,0.425,2.92901469431402e-09,"8","SLC7A11"
1.59707712513674e-13,0.734391396529108,0.362,0.219,3.44569389748252e-09,"8","ZNF277"
1.67066314710436e-13,0.387625080214503,0.636,0.438,3.60445573987766e-09,"8","SPAG9"
1.68400431108589e-13,0.433999559078055,0.595,0.399,3.63323930116781e-09,"8","CSNK1G1"
1.73675037477146e-13,0.397036438443094,0.679,0.485,3.74703893356942e-09,"8","ATP2C1"
1.8616415002333e-13,0.791501839310379,0.302,0.171,4.01649153675335e-09,"8","NPHP3"
1.92854689586949e-13,0.62453817602405,0.442,0.288,4.16083992783843e-09,"8","C15orf48"
2.1534922761343e-13,0.595102186750496,0.414,0.256,4.64615958575976e-09,"8","MPP1"
2.15751927504441e-13,0.442897413735847,0.558,0.37,4.65484783590832e-09,"8","KIAA2026"
2.32181266726244e-13,0.5494233808367,0.447,0.283,5.00931082961871e-09,"8","CPPED1"
2.44687291602726e-13,0.531354386639695,0.459,0.292,5.27912831632882e-09,"8","ATF7"
2.50926219119561e-13,0.306987755664969,0.866,0.693,5.41373317750453e-09,"8","ZNF148"
2.66412262302258e-13,0.540787131468347,0.432,0.269,5.74784455917122e-09,"8","LACTB"
2.69477379108911e-13,0.546037043726621,0.436,0.273,5.81397445427477e-09,"8","EXOC2"
2.6991063502094e-13,0.805068070513195,0.313,0.18,5.82332195057678e-09,"8","MVB12B"
3.72685071647824e-13,0.464023765587833,0.556,0.38,8.0406804208018e-09,"8","WDR37"
4.01246423683481e-13,0.357805056290177,0.72,0.525,8.6568915909711e-09,"8","USP3"
4.22812972285745e-13,0.662425283235392,0.335,0.195,9.12218987706494e-09,"8","ZYG11B"
4.96734548711522e-13,0.787913300340745,0.323,0.189,1.07170478884511e-08,"8","MAST2"
5.42008865229922e-13,0.309298799437848,0.739,0.53,1.16938412673356e-08,"8","BTBD9"
6.12108131527449e-13,0.772367452041045,0.319,0.186,1.32062329377047e-08,"8","NISCH"
6.79525335564739e-13,0.534454158960116,0.414,0.255,1.46607591148093e-08,"8","ICA1"
7.36196139451902e-13,0.606109191354861,0.372,0.225,1.58834317086748e-08,"8","TDP2"
7.9066148281417e-13,0.598100527335641,0.393,0.242,1.70585214917157e-08,"8","ARFIP1"
8.24092157162285e-13,0.650948507378357,0.399,0.25,1.77797882907763e-08,"8","PHC2"
8.99292030575614e-13,0.763079394403963,0.276,0.152,1.94022255596689e-08,"8","RIGI"
9.74633987363033e-13,0.34004574240177,0.673,0.479,2.10277282773574e-08,"8","PDE7A"
1.15621097050939e-12,0.609020526465402,0.391,0.242,2.49452516887401e-08,"8","SLC35F5"
1.19455307779643e-12,0.718919258218826,0.331,0.197,2.57724826534579e-08,"8","CLOCK"
1.36501623996573e-12,0.344152972180114,0.615,0.415,2.94502253772606e-08,"8","CENPP"
1.43800683294263e-12,0.43861949201877,0.607,0.426,3.10249974207373e-08,"8","SGK3"
1.5359175672162e-12,0.815804455250956,0.261,0.143,3.31374215126894e-08,"8","ARHGEF12"
1.58003214559868e-12,0.478843193769075,0.56,0.386,3.40891935412915e-08,"8","C6orf62"
1.62463942317294e-12,0.542505002903028,0.434,0.276,3.50515955549561e-08,"8","MINDY3"
1.84654450924307e-12,0.429567292112481,0.57,0.392,3.98391977869193e-08,"8","RABEP1"
1.97082964602301e-12,0.35953575560344,0.65,0.449,4.25206496129464e-08,"8","LARP1"
2.00625729930303e-12,0.678423396170751,0.321,0.187,4.32850012324629e-08,"8","C2CD3"
2.01668477653389e-12,0.326438067427208,0.543,0.352,4.35099740537187e-08,"8","SCFD2"
2.01794140521357e-12,0.346968063403875,0.798,0.628,4.35370858174829e-08,"8","CAB39"
2.0822249869823e-12,0.633432857770215,0.469,0.317,4.49240040941432e-08,"8","ME2"
2.08391488050227e-12,0.320990145714495,0.821,0.631,4.49604635468364e-08,"8","PIAS1"
2.44050743424345e-12,0.742647866394368,0.3,0.173,5.26539478938025e-08,"8","TRIP4"
2.79769940024526e-12,0.585031018634257,0.383,0.238,6.03603645602914e-08,"8","GNA13"
2.88107266605581e-12,0.326688057904509,0.802,0.611,6.21591427701541e-08,"8","TBC1D22A"
3.06952979806012e-12,0.484789967815727,0.477,0.312,6.62251053931471e-08,"8","MAP2K4"
3.17852727640447e-12,0.482911670662091,0.492,0.328,6.85767259884264e-08,"8","TBC1D2B"
3.45283339496666e-12,0.459618926037526,0.695,0.52,7.44948804964056e-08,"8","PLEK"
3.50971109711156e-12,0.500396846211143,0.506,0.344,7.57220169201818e-08,"8","ZNF654"
3.56094294299338e-12,0.369425236140686,0.776,0.586,7.68273439950821e-08,"8","WIPF1"
4.07869132662163e-12,0.815178495456113,0.255,0.14,8.79977653718617e-08,"8","NIPAL2"
4.15890736846939e-12,0.476976002692355,0.486,0.32,8.97284264747271e-08,"8","TSPAN14"
4.41138241908332e-12,0.552979196277616,0.397,0.247,9.51755756917225e-08,"8","YTHDC2"
5.40639313960166e-12,0.401066743682413,0.545,0.368,1.16642931986906e-07,"8","MTAP"
6.19522734233611e-12,0.781830453425115,0.274,0.155,1.33662029910902e-07,"8","EDEM2"
6.37103137504744e-12,0.816492476744002,0.309,0.186,1.37455001916649e-07,"8","MT1E"
6.82875711553653e-12,0.332761725194937,0.702,0.529,1.47330434767701e-07,"8","MAP3K5"
7.65923585918785e-12,0.584882628331329,0.346,0.21,1.65248013661978e-07,"8","HNRNPLL"
7.82006791540397e-12,0.692061973756835,0.317,0.189,1.68717965274841e-07,"8","TCAIM"
8.50170649286921e-12,0.679182909239563,0.348,0.215,1.83424317583653e-07,"8","AKIRIN2"
8.57877205072449e-12,0.360671661474775,0.278,0.154,1.85087006994381e-07,"8","NEGR1"
9.39993709440789e-12,0.473920086670674,0.473,0.31,2.0280364281185e-07,"8","FERMT3"
1.05614366206635e-11,0.761901038238175,0.278,0.159,2.27862995090816e-07,"8","ACSS2"
1.2098235913489e-11,0.521941510619542,0.479,0.323,2.61019439833526e-07,"8","TTC7A"
1.27923491842341e-11,0.256934800267213,0.381,0.237,2.7599493364985e-07,"8","CCL7"
1.54431021352876e-11,0.685783564664248,0.325,0.196,3.33184928568831e-07,"8","RNF121"
1.55665089067776e-11,0.758019166247691,0.278,0.16,3.35847429663727e-07,"8","SLC8B1"
1.63642681464968e-11,0.678642867539682,0.302,0.177,3.53059085260668e-07,"8","ARHGAP12"
1.64032060517653e-11,0.498202494844554,0.434,0.285,3.53899170566837e-07,"8","NEK6"
1.74270626405564e-11,0.386947179561503,0.593,0.413,3.75988876470004e-07,"8","PPIP5K2"
1.75430950711792e-11,0.370673970517379,0.601,0.416,3.78492276160692e-07,"8","METTL15"
1.80450828985643e-11,0.331682936609513,0.691,0.503,3.89322663536526e-07,"8","MKLN1"
1.8391555324351e-11,0.590580047192796,0.379,0.237,3.96797806122872e-07,"8","RFFL"
1.99893149993431e-11,0.338933078650525,0.677,0.492,4.31269471110828e-07,"8","USP47"
1.99928119461942e-11,0.562500979286493,0.393,0.249,4.31344917739139e-07,"8","SPIN1"
2.31611184078472e-11,0.444702595290718,0.412,0.258,4.99701129649303e-07,"8","DOP1B"
2.70012920934647e-11,0.457158410695834,0.502,0.343,5.82552876916501e-07,"8","R3HCC1L"
2.70718194850513e-11,0.55779551183761,0.401,0.257,5.84074505389983e-07,"8","EXOC5"
3.13789589814459e-11,0.404160221765736,0.5,0.34,6.77001040024695e-07,"8","PRDX1"
3.16181731054897e-11,0.317988625119086,0.265,0.149,6.8216208475094e-07,"8","ST8SIA6"
3.31081403652319e-11,0.533567274182985,0.389,0.246,7.14308128379878e-07,"8","SPTAN1"
3.47628703083392e-11,0.605484010097284,0.391,0.253,7.50008926902418e-07,"8","GRINA"
3.91385530037231e-11,0.670801129395932,0.29,0.17,8.44414281055327e-07,"8","HERPUD2"
3.93302656160908e-11,0.37967884892472,0.634,0.461,8.48550480667158e-07,"8","MARK3"
4.11950814877325e-11,0.415790799291201,0.305,0.177,8.88783883097829e-07,"8","MX1"
4.33550296397861e-11,0.327037613438648,0.815,0.628,9.35384764478386e-07,"8","NSMCE2"
4.94546153141068e-11,0.34378751856425,0.658,0.488,1.06698332540185e-06,"8","ARIH1"
5.26938206238436e-11,0.387857088165873,0.442,0.284,1.13686917995943e-06,"8","CAPG"
5.28948417476144e-11,0.406714656771123,0.519,0.352,1.14120621070478e-06,"8","AGPS"
5.85796778344295e-11,0.731054118463712,0.276,0.161,1.26385654927782e-06,"8","SAMD8"
6.30148772570317e-11,0.514122943922316,0.395,0.256,1.35954597682046e-06,"8","PELI1"
6.72885048990855e-11,0.326168562795329,0.741,0.565,1.45174949319777e-06,"8","LIMS1"
6.80994435223786e-11,0.545973100147101,0.381,0.243,1.46924549399532e-06,"8","FAM91A1"
7.15389348143252e-11,0.35996413814832,0.648,0.466,1.54345251861907e-06,"8","SLMAP"
7.92657152290271e-11,0.521720225396724,0.27,0.152,1.71015780606626e-06,"8","SLFN5"
8.34746751850772e-11,0.391631163672802,0.512,0.346,1.80096611711804e-06,"8","FARS2"
8.44877523370513e-11,0.258461027639953,0.667,0.479,1.82282325667188e-06,"8","NCOA3"
8.51685553329328e-11,0.598663545438289,0.364,0.232,1.83751158130803e-06,"8","NMD3"
8.59773144616314e-11,0.831051574132031,0.267,0.158,1.8549605595097e-06,"8","GNA12"
9.29995145467233e-11,0.290701171417097,0.761,0.579,2.00646452634556e-06,"8","ZMYM2"
9.31164797706686e-11,0.392729163333031,0.531,0.365,2.00898805105217e-06,"8","NPEPPS"
9.43018357668993e-11,0.676217777271671,0.309,0.188,2.03456210667085e-06,"8","NHLRC3"
9.80642649660815e-11,0.523013853047965,0.319,0.191,2.11573651664321e-06,"8","ATOSA"
1.1551480704379e-10,0.53727995785623,0.447,0.301,2.49223196196978e-06,"8","AEBP2"
1.20141456228078e-10,0.367721876806033,0.533,0.365,2.59205191812078e-06,"8","SCAPER"
1.21190253488712e-10,0.426762164505056,0.506,0.351,2.61467971901896e-06,"8","RELCH"
1.37259986664904e-10,0.694425565120291,0.282,0.167,2.9613842122953e-06,"8","DISP1"
1.37350883237848e-10,0.685876449858031,0.27,0.157,2.96334530585658e-06,"8","TK2"
1.38903820253155e-10,0.333201224143413,0.716,0.547,2.99684992196181e-06,"8","DIP2B"
1.41846902037804e-10,0.614852720113042,0.317,0.193,3.06034691146562e-06,"8","NEK1"
1.4761424170962e-10,0.611375575368741,0.253,0.144,3.18477726488504e-06,"8","ZDHHC14"
1.48231127912461e-10,0.396096818883366,0.541,0.378,3.19808658471136e-06,"8","TASOR"
1.82591161881088e-10,0.429243827855372,0.362,0.227,3.93940431758448e-06,"8","KAT2B"
1.82591870412369e-10,0.481944975687122,0.385,0.245,3.93941960414685e-06,"8","MTCH2"
2.42856284312885e-10,0.26547874282401,0.757,0.556,5.23962433405049e-06,"8","TTC17"
2.47243327930048e-10,0.510609141324246,0.309,0.187,5.33427480009078e-06,"8","HLA-DMA"
2.49004955667752e-10,0.703026213582514,0.356,0.233,5.37228191853175e-06,"8","UQCRC2"
2.74256680881591e-10,0.345368259805725,0.558,0.388,5.91708789002032e-06,"8","COMMD1"
3.15751158134082e-10,0.454599019341171,0.455,0.309,6.81233123674283e-06,"8","TTC14"
3.19106676846362e-10,0.459977304136386,0.467,0.32,6.88472655296026e-06,"8","SNX4"
3.19391613352336e-10,0.293510358740247,0.578,0.4,6.89087405807666e-06,"8","TAB2"
3.47780667400866e-10,0.425183475494164,0.549,0.397,7.50336789917368e-06,"8","ATP6AP2"
3.98129490504764e-10,0.447066486787717,0.453,0.306,8.58964375764028e-06,"8","SMAP1"
4.25828283065403e-10,0.41683405954073,0.453,0.305,9.18724520713606e-06,"8","DTNBP1"
4.40610669532443e-10,0.704293103851901,0.278,0.168,9.50617519516246e-06,"8","KLHL18"
4.54157696945083e-10,0.402424314343733,0.42,0.275,9.79845231159016e-06,"8","LAP3"
4.5795647781645e-10,0.622124816460433,0.265,0.157,9.88041100888991e-06,"8","HMGA2"
4.7813237634861e-10,0.504162957253438,0.405,0.269,1.03157060197213e-05,"8","XPR1"
5.51942275428285e-10,0.367930196345672,0.568,0.406,1.19081545923652e-05,"8","UBE2E3"
6.36972880718664e-10,0.592208099979934,0.335,0.213,1.37426899015052e-05,"8","SUCNR1"
7.10565130354396e-10,0.411597411174583,0.506,0.353,1.53304426873961e-05,"8","KPNA1"
7.18285404797824e-10,0.30466751370955,0.673,0.498,1.5497007608513e-05,"8","AVL9"
7.23568328549042e-10,0.568112479366132,0.356,0.232,1.56109866884456e-05,"8","STX18"
7.58306473074962e-10,0.471589429892253,0.377,0.243,1.63604621565923e-05,"8","CRTC3"
8.14986015027543e-10,0.898531736084281,0.261,0.159,1.75833232742193e-05,"8","SLC28A3"
8.64634112805513e-10,0.714334574682991,0.267,0.161,1.86544809837789e-05,"8","KANSL1L-AS1"
8.85326309582984e-10,0.54519589722078,0.615,0.497,1.91009151292529e-05,"8","STAT1"
9.3409689001117e-10,0.627142891227057,0.284,0.172,2.0153140401991e-05,"8","KATNIP"
1.03319839363784e-09,0.425867508141221,0.362,0.228,2.22912553427364e-05,"8","CD48"
1.07577511237374e-09,0.369811631111051,0.545,0.386,2.32098480494635e-05,"8","RNF145"
1.1074774033548e-09,0.518613147828036,0.366,0.24,2.38938249773798e-05,"8","PLAGL1"
1.15851766714469e-09,0.546143169113571,0.335,0.213,2.49950186686466e-05,"8","RAB28"
1.2249578452989e-09,0.688553795279566,0.294,0.183,2.64284655123237e-05,"8","KDM2B"
1.30515915481135e-09,0.493015261616085,0.364,0.236,2.81588087650548e-05,"8","CSF2RA"
1.31592351829194e-09,0.572784913612683,0.374,0.249,2.83910499071485e-05,"8","TMEM41B"
1.50353968918989e-09,0.693904823613965,0.261,0.156,3.24388687942718e-05,"8","TTLL3"
1.74915792118758e-09,0.317903279297707,0.469,0.312,3.7738082149622e-05,"8","TRIM22"
1.85417996046692e-09,0.301080420239643,0.712,0.551,4.00039326470737e-05,"8","AFF1"
1.85882905351316e-09,0.371964017066432,0.494,0.344,4.01042368295465e-05,"8","PSME4"
1.92866535326935e-09,0.287677822148412,0.615,0.435,4.16109549967861e-05,"8","BABAM2"
1.96265028694972e-09,0.277854332947702,0.821,0.663,4.23441799409403e-05,"8","OSBPL8"
1.96304163758696e-09,0.557392502267081,0.317,0.199,4.23526233309386e-05,"8","CRK"
2.12101115557783e-09,0.511003799191765,0.344,0.22,4.57608156815918e-05,"8","GTF2H1"
2.28709325280598e-09,0.293811872712905,0.628,0.46,4.9344036929289e-05,"8","PAM"
2.50694578864735e-09,0.51830056057098,0.387,0.26,5.40873553900666e-05,"8","LAIR1"
2.56419755110364e-09,0.332353436514794,0.584,0.423,5.53225621650611e-05,"8","ATXN7"
2.81277208527164e-09,0.476431600432739,0.412,0.28,6.06855577397357e-05,"8","CHKA"
2.99585511177599e-09,0.392174276761207,0.449,0.305,6.4635574036567e-05,"8","PHACTR4"
3.27050089122636e-09,0.539327786505089,0.348,0.227,7.05610567282088e-05,"8","ANKFY1"
4.09859188924528e-09,0.384069756210734,0.467,0.32,8.84271200104669e-05,"8","MARK2"
4.40806277126912e-09,0.451477860604835,0.422,0.289,9.51039542901313e-05,"8","NCOA6"
4.59836505845123e-09,0.601703313373382,0.288,0.18,9.92097261360853e-05,"8","SLC35B4"
4.75500417418642e-09,0.563343185742459,0.35,0.231,0.000102589215058072,"8","APOL6"
4.89586827063387e-09,0.36039203916259,0.516,0.369,0.000105628357938926,"8","GIT2"
5.20582481638682e-09,0.588825959675956,0.294,0.185,0.000112315670413546,"8","PITPNA"
5.80021080527415e-09,0.612770157440494,0.278,0.172,0.00012513954812379,"8","FGR"
5.84838788955324e-09,0.558067179035235,0.28,0.172,0.000126178968717111,"8","PCSK7"
6.52003290520197e-09,0.497990736910045,0.346,0.226,0.000140669709929732,"8","LUZP1"
6.563913748173e-09,0.591125992113516,0.284,0.178,0.000141616439116833,"8","MRTFB"
7.50980802872918e-09,0.611738198228735,0.311,0.201,0.000162024108219832,"8","TCIRG1"
8.21147154977411e-09,0.412713397392567,0.426,0.291,0.000177162498686377,"8","TFG"
8.24234590872491e-09,0.511740812217122,0.358,0.238,0.00017782861298074,"8","ZBTB1"
8.39046146048693e-09,0.447744363649342,0.416,0.285,0.000181024206010006,"8","SEC14L1"
8.60693244612051e-09,0.439048905515848,0.407,0.278,0.00018569456752505,"8","HEXB"
1.08280345056649e-08,0.409929703756832,0.475,0.342,0.000233614844459721,"8","GPATCH2L"
1.13288967710948e-08,0.635157634141859,0.274,0.171,0.00024442094783637,"8","CCDC144BP"
1.1606865820017e-08,0.377012318623901,0.465,0.324,0.000250418130066868,"8","FAM222B"
1.26991944030735e-08,0.31447840479702,0.525,0.372,0.000273985119246311,"8","PHF20"
1.27191291235639e-08,0.557620307153192,0.335,0.222,0.000274415210840891,"8","SFT2D2"
1.30805239961368e-08,0.506073405494689,0.356,0.237,0.000282212305216652,"8","SESN1"
1.32397716923855e-08,0.378158478392284,0.494,0.35,0.000285648074263217,"8","AKAP10"
1.35458481961846e-08,0.544427588286335,0.335,0.223,0.000292251674832682,"8","DCUN1D4"
1.40891867616214e-08,0.511187482256079,0.335,0.218,0.000303974204381983,"8","ATL3"
1.42943209771394e-08,0.505829913247288,0.356,0.237,0.000308399975081783,"8","UBP1"
1.63525128996778e-08,0.333601579461326,0.541,0.398,0.000352805465810548,"8","TXNRD1"
1.64880530696077e-08,0.3149550010404,0.543,0.391,0.000355729744976787,"8","WASHC4"
1.83140431273569e-08,0.250310292085918,0.778,0.623,0.000395125480472726,"8","CAPZB"
1.92101338223442e-08,0.676354026883287,0.276,0.175,0.000414458637217076,"8","DENND11"
1.9355632692944e-08,0.452054528256081,0.395,0.273,0.000417597775350268,"8","IL6R"
2.04083983237046e-08,0.495763469907859,0.333,0.22,0.000440311193833927,"8","STX3"
2.08328952037385e-08,0.512722980590164,0.311,0.2,0.000449469714020658,"8","GRAMD4"
2.17626381188742e-08,0.597900369103995,0.29,0.186,0.000469528917414712,"8","PDHX"
2.63131694857863e-08,0.351626187065806,0.467,0.329,0.000567706631655839,"8","SCP2"
2.66124068910239e-08,0.270000330500912,0.586,0.421,0.000574162678673841,"8","PSMD1"
2.76124295212905e-08,0.553244090801411,0.296,0.19,0.000595738166921842,"8","DRAM2"
2.78118379466936e-08,0.389808995724614,0.438,0.307,0.000600040403699914,"8","ZFAND5"
2.79014611262225e-08,0.349366466316704,0.498,0.359,0.000601974023798251,"8","EFR3A"
2.9492441534371e-08,0.343150587005134,0.414,0.281,0.000636299426104054,"8","FGGY"
2.9683928356158e-08,0.470290697194529,0.298,0.193,0.000640430754284109,"8","ARRDC4"
3.4298024682341e-08,0.48036482204199,0.344,0.229,0.000739979882521507,"8","APIP"
3.726540200771e-08,0.380641991220811,0.506,0.367,0.000804001048316343,"8","DCAF7"
4.23101003432229e-08,0.361426162129725,0.467,0.332,0.000912840414905033,"8","EYA3"
4.68340929661463e-08,0.309735410398272,0.578,0.427,0.00101044555574461,"8","ANKIB1"
5.23506908209585e-08,0.443948357603258,0.35,0.234,0.00112946615446218,"8","ZNFX1"
5.34941595879366e-08,0.387021637699007,0.42,0.295,0.00115413649310973,"8","PKD2"
5.58600617684055e-08,0.300172841033436,0.537,0.388,0.00120518083265335,"8","FTO"
5.8152675484049e-08,0.396398023349769,0.449,0.322,0.00125464397356836,"8","TFCP2"
5.85379697497685e-08,0.382636695160697,0.438,0.31,0.00126295669735126,"8","RAB5A"
6.23962164710501e-08,0.359253745136649,0.44,0.31,0.00134619837036291,"8","NDFIP1"
6.27444920226037e-08,0.304437272720289,0.523,0.379,0.00135371241538767,"8","AFF4"
6.35909868844101e-08,0.438367359746313,0.366,0.249,0.00137197554203115,"8","NT5DC1"
6.43195852716482e-08,0.279914772338673,0.455,0.313,0.00138769505223581,"8","CD53"
6.90135108320836e-08,0.414876032094792,0.34,0.225,0.0014889664962022,"8","TLR4"
6.93346173040108e-08,0.586828754712236,0.288,0.188,0.00149589436833403,"8","GAB3"
7.79500989145606e-08,0.420889595237038,0.368,0.251,0.00168177338408164,"8","IP6K1"
7.80170038833325e-08,0.315075373903408,0.506,0.363,0.0016832168587829,"8","ARID4A"
7.88771702050378e-08,0.25177325478521,0.609,0.449,0.00170177494717369,"8","MAP3K2"
7.97614915245607e-08,0.333381969761001,0.465,0.331,0.0017208541796424,"8","CLIC4"
