"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"NDUFAF6",2.30170195862372e-20,-0.731078195419155,0.165,0.262,4.96592197573068e-16
"TOP1",2.30966493772092e-20,-0.454461581388321,0.425,0.531,4.98310210313289e-16
"OIP5",2.32777410095983e-20,-1.77770779574514,0.018,0.067,5.02217262282084e-16
"SNRPD1",2.4110852041585e-20,-0.700646654477757,0.185,0.286,5.20191632797197e-16
"MAML1",2.42168365208651e-20,-0.865630251536522,0.117,0.205,5.22478247937664e-16
"TRAF2",2.46813877439661e-20,-1.34718101418889,0.04,0.102,5.32500940576069e-16
"BLNK",2.51315540933394e-20,0.834895088281764,0.194,0.108,5.42213279563797e-16
"TDP1",2.51907215261903e-20,-0.955081512911213,0.087,0.167,5.43489816927555e-16
"PSEN1",2.57372967375489e-20,-0.570122453028303,0.348,0.453,5.55282177112617e-16
"EDC4",2.71977717612787e-20,-1.10089300850113,0.062,0.134,5.86791925749588e-16
"DGLUCY",2.80198258926384e-20,-0.523792133558697,0.314,0.427,6.04527743633674e-16
"WWC2",2.80310995012529e-20,-0.638056987433386,0.259,0.362,6.0477097173953e-16
"SINHCAF",2.88532225058661e-20,-0.665179827706081,0.232,0.336,6.2250827556406e-16
"DENND10",2.91286952601379e-20,-0.703518350839624,0.197,0.298,6.28451600237474e-16
"SMIM15",2.95088412821905e-20,0.929206332816455,0.245,0.155,6.36653250663259e-16
"EPRS1",3.04935825270672e-20,-0.599635241154721,0.238,0.344,6.57899043021474e-16
"FOXO1",3.05242956529971e-20,-0.645911007220288,0.213,0.321,6.58561678713413e-16
"ATF7IP2",3.05973626040644e-20,-0.692067690101622,0.255,0.357,6.60138098182689e-16
"TMEM241",3.06885100716989e-20,-0.970019777513153,0.101,0.183,6.62104604796904e-16
"TAF4",3.09215014576917e-20,-0.920562506976009,0.101,0.184,6.67131393949699e-16
"AURKA",3.14056686639005e-20,-1.07352212839478,0.059,0.13,6.77577301423653e-16
"NUDCD3",3.16945595694763e-20,-0.63331618524804,0.214,0.319,6.8381012271145e-16
"KIF20A",3.28557905587651e-20,-2.2698067581836,0.007,0.045,7.08863681305358e-16
"GMCL1",3.34017118595132e-20,-0.807575646915311,0.157,0.25,7.20641933368996e-16
"METAP2",3.36061707828662e-20,-0.582201043853084,0.309,0.414,7.25053134640337e-16
"NAT1",3.43370726754799e-20,-6.48109078938697,0,0.029,7.40822342973478e-16
"ENSG00000286419",3.43403671599214e-20,-6.49668764443799,0,0.029,7.40893421475305e-16
"BTAF1",3.46433363385384e-20,-0.575894492318326,0.288,0.395,7.47429981503965e-16
"HNRNPAB",3.46752232807854e-20,-0.609755755873328,0.354,0.45,7.48117942282944e-16
"PFAS",3.5938632542829e-20,-1.7988310873109,0.018,0.067,7.75375997111537e-16
"PRDX3",3.59724782207795e-20,0.941262917100979,0.244,0.154,7.76106217613317e-16
"PSME2",3.69426823544118e-20,1.04587508891187,0.27,0.183,7.97038371796434e-16
"APBB1",3.7236205654423e-20,6.61232677500099,0.028,0,8.03371136994177e-16
"KIAA0319L",3.77944478435056e-20,-0.577330561512356,0.311,0.418,8.15415212223633e-16
"DSN1",3.95064340440341e-20,-1.21155286371551,0.054,0.122,8.52351314500036e-16
"NACC1",4.14773002800341e-20,-0.967243988163168,0.091,0.172,8.94872753541735e-16
"MTHFD1",4.15860960018058e-20,-0.97805764669463,0.097,0.178,8.9722002123896e-16
"MAP2K3",4.18291040218439e-20,-0.757759320954179,0.152,0.246,9.02462919271281e-16
"ZNF507",4.28514692933871e-20,-1.16217843253142,0.053,0.121,9.24520450004828e-16
"DNAAF9",4.51317079793137e-20,0.397215735946365,0.531,0.393,9.73716599653693e-16
"TECPR2",4.57623099527752e-20,-0.820025309580021,0.127,0.217,9.87321837231125e-16
"PPRC1",4.62079625774956e-20,-1.21988766198405,0.056,0.125,9.96936792609468e-16
"P2RY2",4.62467318163817e-20,-1.48168805498891,0.031,0.088,9.97773238938435e-16
"SLC38A2",4.79875233883892e-20,-0.582375202377104,0.235,0.343,1.0353308171045e-15
"HSD17B12",4.85176921931943e-20,0.780161551125742,0.392,0.309,1.04676920906817e-15
"INPP4B",4.95154520613977e-20,-0.624095449438437,0.153,0.254,1.06829587822465e-15
"EPS15L1",4.95503665757384e-20,-0.640046643473786,0.195,0.298,1.06904915887156e-15
"AXIN1",4.95882989634968e-20,-0.965820206961347,0.107,0.191,1.06986755013744e-15
"ANXA4",4.98618054895423e-20,0.498443263664146,0.461,0.348,1.07576845343688e-15
"AKAP8",4.99824010546209e-20,-0.910953580257374,0.109,0.194,1.07837030275344e-15
"PIP5K1A",5.02997636331573e-20,-0.634557951956363,0.231,0.336,1.08521740038537e-15
"ZNF395",5.04139761903866e-20,-1.31335733483561,0.043,0.106,1.08768153630759e-15
"NUFIP2",5.11101930261522e-20,-0.444224521655771,0.497,0.584,1.10270241453923e-15
"NCOR2",5.1770330691629e-20,-0.473228671613998,0.363,0.471,1.1169448846719e-15
"MT1E",5.18588467796966e-20,0.907572569973091,0.312,0.221,1.11885461927195e-15
"PEMT",5.21913019681916e-20,-1.53264354809476,0.031,0.087,1.12602733996373e-15
"SHOC2",5.22778578040267e-20,-0.410041038027463,0.498,0.596,1.12789478212188e-15
"GRK5",5.33954967636137e-20,-0.861083716375218,0.108,0.193,1.15200784267496e-15
"DNASE2",5.43701481505046e-20,1.08717097414086,0.164,0.087,1.17303594634714e-15
"SRSF2",5.58350783240686e-20,-0.726072329565271,0.133,0.224,1.20464181484178e-15
"STK24",5.6698804632913e-20,-0.663748067601139,0.235,0.338,1.2232767099551e-15
"ZBTB39",5.69277471453043e-20,-6.44938192965963,0,0.028,1.22821614465994e-15
"LINGO3",5.69382903320654e-20,-6.48109078938697,0,0.028,1.22844361391431e-15
"GHDC",5.69483146743402e-20,-6.51211768500759,0,0.028,1.22865988909889e-15
"METAP1D",5.75138027659121e-20,-1.50269032599314,0.028,0.082,1.24086029467455e-15
"MECOM",5.7824800031319e-20,-3.32949761071691,0.005,0.04,1.24757006067571e-15
"ENSG00000263847",5.78918372884237e-20,1.84293970314241,0.068,0.019,1.24901638949774e-15
"CD151",5.83375980962375e-20,0.969097980339825,0.193,0.11,1.25863367892632e-15
"NUP58",6.10223883511387e-20,-0.551379137371626,0.237,0.345,1.31655802867582e-15
"NBPF20",6.35460271867151e-20,6.4347885894488,0.027,0,1.37100553655338e-15
"ENSG00000289341",6.3606428216097e-20,6.67182778674965,0.027,0,1.37230868876229e-15
"ANGPTL1",6.36517673241353e-20,6.92511421603189,0.027,0,1.37328688001822e-15
"PRKAR2A",6.41427020149893e-20,-0.513662018044868,0.329,0.437,1.38387879597339e-15
"SNRPF",6.45275516835072e-20,-0.794639991160108,0.128,0.218,1.39218192757167e-15
"PDHB",6.48883894488256e-20,1.15319057871363,0.156,0.081,1.39996700235841e-15
"PFKP",6.71778399112328e-20,-0.793820239232627,0.156,0.249,1.44936189608485e-15
"TMEM158",7.08674413491082e-20,1.739402099034,0.081,0.028,1.52896504710701e-15
"HEXB",7.09027862089893e-20,0.746725858495302,0.381,0.289,1.52972761245894e-15
"GASK1B",7.23195172922117e-20,0.56869176907278,0.395,0.287,1.56029358557947e-15
"MYH9",7.51421143994709e-20,-0.393537899573694,0.66,0.709,1.62119111816858e-15
"MROH1",7.52302218597251e-20,-0.647460893652654,0.217,0.319,1.62309203662357e-15
"UQCR10",7.73077193524543e-20,0.889263820199404,0.312,0.223,1.6679140450292e-15
"DPH6",8.10245688950201e-20,-0.662400797786309,0.274,0.376,1.74810507391006e-15
"GGH",8.14179347150345e-20,-1.89726830851248,0.018,0.065,1.75659194147687e-15
"CMC2",8.25167344350989e-20,-0.804437324110242,0.127,0.216,1.78029854543726e-15
"TMEM86A",8.35898627764508e-20,1.60951175939394,0.077,0.025,1.80345128940193e-15
"LONP1",8.60324431271242e-20,-0.955373948626282,0.105,0.188,1.8561499604677e-15
"SLC16A1",8.60591680806934e-20,-1.23002356841282,0.058,0.127,1.85672655134096e-15
"TOR1AIP1",8.73761394043526e-20,-0.618510167010795,0.236,0.339,1.88514020764891e-15
"HSD17B14",9.08312863060984e-20,1.18790160619161,0.128,0.059,1.95968500205407e-15
"CFL1",9.57257550962113e-20,0.398854448228077,0.821,0.793,2.06528316620076e-15
"UBR1",9.70255888871347e-20,-0.564013023059236,0.307,0.414,2.09332708023993e-15
"RPRD1B",9.78020366029444e-20,-0.732217566467238,0.16,0.254,2.11007893970852e-15
"IFIT3",1.08096744269877e-19,1.3232075742373,0.147,0.075,2.33218725762259e-15
"RPL18",1.10064573104485e-19,0.600066913609489,0.77,0.696,2.37464316472926e-15
"PLXNC1",1.10132677714475e-19,0.387151426113471,0.422,0.303,2.37611252168981e-15
"PTTG1IP",1.10877219384875e-19,0.626779235517475,0.429,0.341,2.39217600822869e-15
"FAM241A",1.1188892828066e-19,-0.680233734370992,0.189,0.287,2.41400362765523e-15
"RICTOR",1.16172133052806e-19,-0.501945879950302,0.383,0.49,2.50641377061428e-15
"CDC20",1.18546632388055e-19,-2.07022896607932,0.011,0.053,2.55764359377228e-15
"SGK3",1.1978373895557e-19,-0.462620953148829,0.519,0.598,2.58433416796643e-15
"BLOC1S2",1.22259365587057e-19,0.975035156167994,0.211,0.126,2.63774581254075e-15
"ATP6V1H",1.24360332156595e-19,0.426379376397422,0.524,0.405,2.68307416627855e-15
"MTREX",1.27077063475914e-19,-0.568963545412303,0.294,0.399,2.74168764449284e-15
"CPVL",1.32498271378268e-19,0.967420461408783,0.205,0.121,2.85865020498613e-15
"SIPA1L1",1.34850597025991e-19,-0.46585463154337,0.356,0.469,2.90940163083575e-15
"INTS1",1.40662101908014e-19,-1.18823652287841,0.054,0.12,3.03478484866539e-15
"ENSG00000291073",1.40747829337638e-19,-0.788385992406064,0.134,0.223,3.03663441795954e-15
"SASH1",1.47105129329289e-19,0.59571057772693,0.241,0.145,3.17379316527942e-15
"NEMP1",1.48319297143416e-19,-0.978244810370055,0.07,0.143,3.19998883586919e-15
"NUS1",1.48936155049359e-19,-0.619071210062055,0.218,0.32,3.21329754518991e-15
"MZT2B",1.51329680429268e-19,-0.474141511770113,0.253,0.365,3.26493785526146e-15
"ZNF579",1.56381999205784e-19,-6.36691976946766,0,0.028,3.37394163286479e-15
"KBTBD6",1.56439915179621e-19,-6.43326226429635,0,0.028,3.37519117000033e-15
"PAK6",1.56453503643462e-19,-6.44938192965963,0,0.028,3.3754843411077e-15
"RRBP1",1.58291990611634e-19,-0.435592404649289,0.483,0.579,3.415149697446e-15
"CHD6",1.58816158697045e-19,-0.477735847963723,0.322,0.433,3.42645862388875e-15
"PPP2R2A",1.61211502602846e-19,-0.491595648750703,0.366,0.473,3.47813816865641e-15
"NHSL2",1.61576409132111e-19,-1.18423102647753,0.052,0.117,3.48601102702529e-15
"ENSG00000272800",1.66653648245074e-19,-1.37756701366717,0.031,0.087,3.59555246088746e-15
"NDUFB10",1.76673775894515e-19,0.913188149725078,0.247,0.158,3.81173671492416e-15
"CHERP",1.82689645638976e-19,-1.0553761567281,0.07,0.142,3.9415291046609e-15
"RBM14",1.83555339852736e-19,-0.906831591622187,0.112,0.196,3.96020645732277e-15
"THBS3",1.85366319477505e-19,6.48541466251877,0.027,0,3.99927834272716e-15
"ADAP2",1.95236645460567e-19,0.595802058342089,0.276,0.176,4.21223062581174e-15
"DAPK2",1.96516082323696e-19,-1.65286888182421,0.029,0.083,4.23983447613373e-15
"TNRC6A",1.96871287244372e-19,-0.390898155381057,0.578,0.645,4.24749802229733e-15
"FAM120B",2.00185075129431e-19,-0.408545629714366,0.385,0.496,4.31899299591748e-15
"GOLGA3",2.01203263364391e-19,-0.657231467185414,0.213,0.311,4.34096040708673e-15
"RNF138",2.03664267508649e-19,-0.666002216983145,0.183,0.282,4.3940565714991e-15
"POLR3B",2.07583696445043e-19,-1.08507888305047,0.075,0.148,4.4786182508018e-15
"PROCR",2.12291742449838e-19,1.46904369631537,0.089,0.033,4.58019434335526e-15
"GOLGA4",2.21195964748956e-19,-0.300184666080323,0.779,0.795,4.77230293945872e-15
"RNASE6",2.22555273522663e-19,1.06014906704882,0.187,0.107,4.80163002625146e-15
"PITPNM2",2.3058937299176e-19,-1.79340945356885,0.026,0.079,4.97496572229722e-15
"TSHZ1",2.34864202500761e-19,-0.998426864511955,0.094,0.173,5.06719516895391e-15
"SLFN5",2.36521246054894e-19,0.728178641131017,0.234,0.143,5.10294588363435e-15
"WDR27",2.36523415860242e-19,-0.933206961587222,0.098,0.177,5.10299269718473e-15
"SNHG32",2.36656834049753e-19,-0.895064746383302,0.083,0.161,5.10587119462342e-15
"WDPCP",2.60517472427649e-19,-0.449381929659631,0.369,0.482,5.62066446762652e-15
"RPS10",2.64861265359242e-19,0.515209912783627,0.804,0.74,5.71438180012564e-15
"ENSG00000290812",2.66090545349543e-19,-1.29710479403674,0.039,0.098,5.74090351591639e-15
"INPP4A",2.70712846880811e-19,-0.392805753255811,0.477,0.582,5.84062967145349e-15
"ING5",2.87636416356747e-19,-0.875066673137983,0.101,0.182,6.20575568289683e-15
"COX8A",2.87787729163466e-19,0.684484441515577,0.445,0.357,6.20902025670179e-15
"RMI1",2.90816115937533e-19,-0.861078097736552,0.09,0.169,6.27435770135228e-15
"BCKDHB",2.93978316700113e-19,-0.789836365832933,0.158,0.249,6.34258218280493e-15
"MARCHF6",2.98921437483367e-19,-0.48284838762371,0.336,0.445,6.44923001370363e-15
"TSIX",3.16476382091655e-19,6.41751059801697,0.026,0,6.82797794362745e-15
"FANCF",3.16573962655606e-19,6.51820459763644,0.026,0,6.8300832442947e-15
"ZNF66",3.19227624456672e-19,-0.964515263646063,0.093,0.171,6.88733599765269e-15
"DSC2",3.19489229435125e-19,0.962028174114723,0.19,0.109,6.89298012506282e-15
"TAF4B",3.21104579347044e-19,-1.30093665562777,0.045,0.106,6.92783129941247e-15
"C1orf122",3.31363256969819e-19,1.26191630395616,0.133,0.064,7.14916226912385e-15
"PCGF6",3.34635854232388e-19,-0.975340109446416,0.099,0.178,7.21976855506378e-15
"PDE4DIP",3.3765513038571e-19,0.612749621634087,0.285,0.186,7.2849094380717e-15
"CDCP1",3.43457415004498e-19,0.728362576241981,0.255,0.162,7.41009372872204e-15
"RPRD1A",3.5004768349559e-19,-0.59146669690972,0.254,0.358,7.55227877141736e-15
"ARL17A",3.60917900481568e-19,-0.840600809420359,0.136,0.224,7.78680370288984e-15
"ENSG00000228541",3.80111783911615e-19,-2.8624142930481,0.023,0.072,8.2009117378931e-15
"LINC03006",3.87091880602531e-19,-0.817902137687051,0.108,0.191,8.35150732399961e-15
"RAC3",4.29614486558352e-19,-6.36691976946766,0,0.027,9.26893254749644e-15
"B3GNT8",4.29688137209074e-19,-6.40047232917868,0,0.027,9.27052156028576e-15
"CLEC2B",4.32112131943577e-19,0.856823814852468,0.259,0.17,9.32281924668268e-15
"NDRG1",4.42584319001896e-19,-1.03152941477373,0.058,0.126,9.54875668246591e-15
"BOD1L1",4.55762623757691e-19,-0.425040496573938,0.412,0.522,9.83307860757218e-15
"GART",4.58489504045047e-19,-0.732796273538991,0.172,0.265,9.89191104977189e-15
"ACAD9",4.62609446199157e-19,-0.741135152614951,0.163,0.255,9.98079880174681e-15
"PCNA",4.64761665445719e-19,-0.655681181068874,0.105,0.19,1.00272329319914e-14
"AUH",4.75544973572584e-19,-0.703587576118687,0.157,0.25,1.02598828048285e-14
"AGPS",4.79067626637669e-19,-0.477068259053064,0.385,0.492,1.03358840447077e-14
"SEMA4D",4.89149682657422e-19,-0.465160396740867,0.368,0.481,1.05534044033339e-14
"IKBKB",4.97387884356488e-19,-0.564800093359275,0.23,0.335,1.07311436049912e-14
"SS18L1",5.03500547191229e-19,-1.00853173676406,0.084,0.159,1.08630243056508e-14
"HPCAL1",5.17324207831848e-19,-0.515241299642912,0.323,0.429,1.11612697839721e-14
"LY96",5.39973075435792e-19,0.756371150918309,0.222,0.133,1.16499191025272e-14
"MHENCR",5.40511215091606e-19,6.46873592137214,0.026,0,1.16615294656014e-14
"NCAPH2",5.406140833258e-19,6.53432426299972,0.026,0,1.16637488477541e-14
"LMNA",5.41514938995359e-19,0.603271121392447,0.311,0.21,1.16831848088249e-14
"MIR137HG",5.44300180567854e-19,0.795731997062477,0.179,0.098,1.17432763957515e-14
"DDX1",5.59597452009475e-19,-0.698710782297232,0.174,0.269,1.20733150271044e-14
"TFPT",5.64633088893383e-19,1.33084670184638,0.119,0.055,1.21819588928747e-14
"MARCKS",5.64859203062955e-19,0.560947473543402,0.556,0.47,1.21868373060833e-14
"STXBP4",5.83611012233652e-19,-0.828065828231692,0.139,0.227,1.2591407588941e-14
"GPATCH4",5.9198449197093e-19,-1.08024799158309,0.061,0.13,1.27720654142728e-14
"PARN",5.95024620366496e-19,-0.494968798992302,0.294,0.403,1.28376561844071e-14
"TRIM14",6.059356062423e-19,-0.648578592440803,0.155,0.248,1.30730607046776e-14
"MIPOL1",6.07950990779325e-19,-2.94848369372695,0.006,0.042,1.31165426260639e-14
"TMOD3",6.24487291376214e-19,0.32196399523701,0.635,0.511,1.34733133114418e-14
"RANBP2",6.31806339633858e-19,-0.523860937584625,0.326,0.428,1.36312217776005e-14
"ABHD2",6.36231471554023e-19,-0.487028550397817,0.383,0.481,1.37266939987781e-14
"CNST",6.4733450018739e-19,-0.664673294620935,0.296,0.398,1.39662418415429e-14
"PISD",6.49633918896881e-19,-0.784197230444394,0.141,0.23,1.40158518002002e-14
"LINC01094",6.7170237602303e-19,0.944395509385213,0.178,0.099,1.44919787626969e-14
"CCND1",6.92034957478221e-19,0.797148010288802,0.253,0.162,1.49306542075926e-14
"GTPBP1",7.04515332272076e-19,-1.09565975219345,0.063,0.132,1.519991829377e-14
"ENSG00000269688",7.11775257100221e-19,-6.31508083794804,0,0.027,1.53565511719373e-14
"PCYT2",7.11900446950037e-19,-6.34984625610872,0,0.027,1.5359252142947e-14
"PIDD1",7.11960662404575e-19,-6.36691976946766,0,0.027,1.53605512913787e-14
"STAU2",7.36962204014317e-19,-0.39050538299689,0.598,0.661,1.58999595516089e-14
"PPP2R2D",7.72867015487942e-19,-0.73359917685511,0.18,0.273,1.66746058591524e-14
"USP32",7.73597325259712e-19,-0.324880725258762,0.714,0.759,1.66903622924783e-14
"KIT",7.78961446130471e-19,-2.07300605074989,0.011,0.051,1.68060932002649e-14
"CCDC34",7.83035303288745e-19,-1.28375706565094,0.039,0.098,1.68939866684547e-14
"LETM1",7.95060967646778e-19,-1.02361802378773,0.069,0.14,1.71534403769792e-14
"AFG1L",8.09037949955932e-19,-0.73033419643891,0.178,0.271,1.74549937702992e-14
"TMEM51",8.09400331108783e-19,0.534006803422931,0.308,0.204,1.7462812143672e-14
"ASGR2",8.09574429573015e-19,-2.60138502310468,0.011,0.05,1.74665683180378e-14
"IMPA2",8.39839028356109e-19,-1.20340268800557,0.044,0.105,1.8119527036783e-14
"UBA2",8.43592486426455e-19,-0.64115203596287,0.221,0.321,1.82005078946508e-14
"UBL3",8.66902460998683e-19,0.523524263409359,0.418,0.315,1.87034205960466e-14
"RPS6KB1",8.78154179739625e-19,-0.683817634708528,0.182,0.276,1.89461764278824e-14
"MTPAP",8.92064709320063e-19,-0.951652266993287,0.075,0.147,1.92462961035804e-14
"PBDC1",8.93100435678202e-19,1.15650640991607,0.144,0.073,1.92686418997572e-14
"DDX42",8.99335837565857e-19,-0.505965458025998,0.337,0.441,1.94031706954834e-14
"UBE2S",8.99892630912799e-19,-0.897695583812773,0.085,0.161,1.94151835119436e-14
"LRPAP1",9.19957581424969e-19,0.648162401013565,0.578,0.484,1.98480848192437e-14
"ENSG00000259188",9.22145079524095e-19,6.30925770736494,0.026,0,1.98952800907323e-14
"SIT1",9.23283874467641e-19,6.68632735644477,0.026,0,1.99198495916394e-14
"RSRC2",1.00204716496547e-18,-0.494505142853848,0.273,0.38,2.16191675841301e-14
"ENSG00000290551",1.0056002307273e-18,-3.02248427517073,0.004,0.038,2.16958249779415e-14
"BANP",1.00561419427662e-18,-0.814788661213874,0.139,0.227,2.16961262415182e-14
"KCTD7",1.02068189001612e-18,0.741142032962548,0.224,0.135,2.20212117770977e-14
"KCNQ1OT1",1.02076932186276e-18,-0.972867731949523,0.114,0.195,2.20230981191891e-14
"MSH3",1.02404897612231e-18,-0.434903388205465,0.346,0.456,2.20938566598388e-14
"SSR1",1.03955455179617e-18,-0.576227637664136,0.278,0.38,2.24283894550023e-14
"MACO1",1.06089535683582e-18,-0.725355391200923,0.168,0.261,2.28888173237328e-14
"ANKFY1",1.09480428047392e-18,-0.598550341400653,0.247,0.348,2.36204023512249e-14
"FBXL2",1.10097613762709e-18,0.807462968145139,0.185,0.104,2.37535601693044e-14
"HECTD4",1.10775648204499e-18,-0.445452393239096,0.395,0.504,2.38998461001207e-14
"NECAP2",1.11264948433414e-18,0.799142170183809,0.236,0.147,2.4005412624509e-14
"ADCY3",1.14720775799778e-18,-0.855317221831222,0.127,0.212,2.47510073788021e-14
"RPS3A",1.15180336856116e-18,0.603884918268625,0.716,0.662,2.48501576767069e-14
"KLHDC10",1.17267831561661e-18,-0.607554790344887,0.242,0.342,2.53005346594283e-14
"THEM6",1.17945384173893e-18,-6.31508083794804,0,0.026,2.54467166355173e-14
"FSBP",1.17955358629838e-18,-6.33256826467688,0,0.026,2.54488686243876e-14
"EIF4E",1.19020404834397e-18,-0.604026201609155,0.237,0.337,2.56786523430211e-14
"RPL36A",1.20098050607911e-18,-0.213070144296203,0.63,0.726,2.59111544186567e-14
"PSMB3",1.2364794364776e-18,0.79093239967408,0.304,0.216,2.66770438420043e-14
"NFXL1",1.26608651860897e-18,-0.994269380144974,0.077,0.149,2.73158166389886e-14
"LYRM7",1.29328230822101e-18,-0.919054685515321,0.085,0.16,2.79025657998682e-14
"CDCA4",1.32999949078951e-18,-1.19176286731092,0.047,0.109,2.86947390137837e-14
"CENPB",1.36524537505043e-18,-1.12089611875011,0.062,0.13,2.94551689667131e-14
"METRN",1.36810698550932e-18,-1.53668571236991,0.024,0.074,2.95169082123636e-14
"RNF220",1.38769019998217e-18,0.0918482163720523,0.623,0.45,2.99394160646153e-14
"ADGRG5",1.39786550674355e-18,-1.01219380892834,0.06,0.128,3.0158948307992e-14
"TIPIN",1.4774499132507e-18,-1.21097719033455,0.046,0.107,3.18759818783838e-14
"ADH5",1.51916862352493e-18,0.838084863874945,0.254,0.166,3.27760630525504e-14
"TWF2",1.56202073135472e-18,0.783772140536336,0.294,0.204,3.37005972789782e-14
"PDXP-DT",1.57430632738192e-18,6.32787338553229,0.025,0,3.3965659013265e-14
"OOEP",1.57454223453554e-18,6.40002317128813,0.025,0,3.39707487101044e-14
"TXNL1",1.61912114545923e-18,0.65281251375812,0.329,0.232,3.49325387132828e-14
"IFITM3",1.64178349939104e-18,1.05912029554559,0.242,0.16,3.54214789993618e-14
"TRIM65",1.66157248214576e-18,-1.16634284816586,0.059,0.125,3.58484263022947e-14
"TFDP2",1.74890312720776e-18,-0.459601222590597,0.38,0.487,3.77325849695074e-14
"ILRUN",1.84256818512713e-18,-0.452930898644524,0.377,0.481,3.97534085941178e-14
"SARNP",1.89281447538654e-18,-0.485876527404418,0.302,0.408,4.08374723064647e-14
"LRRK1",1.91891170170182e-18,-0.684393837527192,0.203,0.298,4.14005199642167e-14
"ATRAID",1.94136359853634e-18,1.11875475193289,0.136,0.068,4.18849196384216e-14
"ZWINT",1.94476373964813e-18,-1.32755121641836,0.034,0.089,4.19582776829084e-14
"DHRSX",1.9453825478027e-18,-0.448614742701435,0.354,0.461,4.19716284688433e-14
"ZNF20",1.95422691148099e-18,-6.31508083794804,0,0.026,4.21624456152023e-14
"CCDC61",1.95422691148099e-18,-6.31508083794804,0,0.026,4.21624456152023e-14
"CENPL",1.99346221910549e-18,-1.56548297667734,0.025,0.074,4.30089473772009e-14
"CMTM6",2.18579509805689e-18,0.341809575904604,0.652,0.537,4.71585292405773e-14
"RPL36AL",2.19112943226677e-18,0.66845083589214,0.479,0.403,4.72736175011557e-14
"ARPIN",2.25882449732584e-18,0.947661473288723,0.155,0.082,4.87341385298051e-14
"RPL12",2.34374285581972e-18,0.557332561464778,0.824,0.781,5.05662521143105e-14
"TIGAR",2.47796038743879e-18,0.787541810473305,0.246,0.158,5.34619953589918e-14
