"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"PTPN9",1.30647494492076e-06,-0.425034007359216,0.213,0.273,0.0281871969366654
"ENSG00000259972",1.33874808376642e-06,-0.55221645763039,0.097,0.146,0.0288834899072605
"HNRNPK",1.34518564774315e-06,0.264102451563762,0.503,0.443,0.0290223803500584
"PSD3",1.34582958349788e-06,-0.271694386330596,0.179,0.24,0.0290362732639669
"EXOSC8",1.36461519414021e-06,0.765673281290804,0.135,0.092,0.029441572813575
"CEACAM4",1.36548020966698e-06,-1.18295458156688,0.021,0.048,0.0294602355235651
"AARS1",1.36980246297219e-06,0.883817752774577,0.101,0.063,0.029553488138625
"TRPM7",1.3705517112596e-06,-0.250303419215132,0.301,0.379,0.029569653170426
"BUB3",1.37362460554808e-06,0.85717265731626,0.157,0.112,0.0296359508646998
"DNTTIP2",1.3741015884e-06,0.608440938335547,0.197,0.146,0.0296462417697299
"NSD3",1.37457548174151e-06,0.386329749840581,0.431,0.385,0.0296564660185731
"TIAM1",1.38176567075447e-06,-0.428855267354203,0.152,0.209,0.0298115943465276
"PRDX6",1.41683519630814e-06,0.616666288403406,0.214,0.162,0.0305682193603481
"SPG21",1.42126522358618e-06,-0.3731276347095,0.2,0.263,0.0306637971988718
"ABCA9",1.4376397760474e-06,-2.57644430017736,0.003,0.02,0.0310170781682227
"SLBP",1.494405334388e-06,0.63824054401733,0.166,0.118,0.032241795089421
"CLASP2",1.49611444336974e-06,-0.233405125258165,0.37,0.451,0.0322786691157022
"FRA10AC1",1.50224250151401e-06,0.615194831153065,0.208,0.156,0.0324108819701648
"ENSG00000255557",1.50637922139798e-06,1.76024714738175,0.026,0.008,0.0325001317016614
"NRGN",1.51745341718476e-06,1.06623369840009,0.065,0.035,0.0327390574757612
"IL1A",1.52703034948138e-06,2.3452096481029,0.035,0.014,0.0329456797900608
"MSANTD3",1.53604703906033e-06,0.760247147381746,0.144,0.1,0.0331402148677265
"DCAF5",1.54348797881138e-06,-0.279618986039688,0.262,0.336,0.0333007531428556
"ITPR3",1.54728392688491e-06,1.65362293651578,0.034,0.013,0.0333826507225419
"MAN1A2",1.55218715312413e-06,-0.286989874174957,0.218,0.287,0.0334884378286532
"CMPK2",1.55410797416318e-06,0.957420211261162,0.06,0.031,0.0335298795425705
"LAPTM4A",1.56394132768012e-06,0.467204866317366,0.332,0.276,0.0337420341446985
"SNX10",1.60296302673031e-06,-0.328460584040261,0.295,0.365,0.0345839273017065
"TOX",1.6070200714787e-06,-1.05002533274195,0.067,0.108,0.0346714580421529
"DGUOK",1.61195423941196e-06,0.604497914703802,0.215,0.164,0.034777912715313
"GRN",1.61396987060768e-06,-0.362034013551297,0.478,0.525,0.0348213999583607
"SESN1",1.61785556698762e-06,-0.314501304281779,0.203,0.269,0.034905233857758
"PCSK7",1.63584463493345e-06,-0.466861630008252,0.119,0.172,0.0352933479986893
"TTC17",1.67403071617044e-06,-0.18942117706811,0.413,0.5,0.0361172127013773
"TBC1D12",1.67854076269173e-06,-0.551055518606411,0.136,0.189,0.0362145169550742
"MGAM2",1.6838568539975e-06,-2.13283764870174,0.01,0.031,0.036329211624996
"ENSG00000228655",1.69091605939332e-06,0.765947897269721,0.175,0.13,0.0364815139814108
"MEFV",1.7116911383272e-06,1.63211035799034,0.028,0.01,0.0369297363094094
"ZNF496-DT",1.71268134433605e-06,-4.58173859984687,0,0.013,0.0369511000040502
"ENSG00000288990",1.71268134433605e-06,-4.65388838560271,0,0.013,0.0369511000040502
"SEPSECS-AS1",1.71268134433605e-06,-4.58173859984687,0,0.013,0.0369511000040502
"RASA4B",1.71268134433605e-06,-4.58173859984687,0,0.013,0.0369511000040502
"TMEM139-AS1",1.71268134433605e-06,-4.58173859984687,0,0.013,0.0369511000040502
"ZNF596",1.71268134433605e-06,-4.58173859984687,0,0.013,0.0369511000040502
"ENSG00000286471",1.71268134433605e-06,-4.58173859984687,0,0.013,0.0369511000040502
"ENSG00000291182",1.71268134433605e-06,-4.58173859984687,0,0.013,0.0369511000040502
"ENSG00000261669",1.71268134433605e-06,-4.58173859984687,0,0.013,0.0369511000040502
"ZNF554",1.71268134433605e-06,-4.58173859984687,0,0.013,0.0369511000040502
"ENSG00000269825",1.71268134433605e-06,-4.58173859984687,0,0.013,0.0369511000040502
"TPH1",1.7127130402359e-06,-4.65388838560271,0,0.013,0.0369517838430895
"ENSG00000285696",1.7127130402359e-06,-4.61826447587198,0,0.013,0.0369517838430895
"ENSG00000279529",1.7127130402359e-06,-4.61826447587198,0,0.013,0.0369517838430895
"RPA4",1.7127130402359e-06,-4.61826447587198,0,0.013,0.0369517838430895
"CLCN4",1.71274292539016e-06,-4.68865380376338,0,0.013,0.0369524286152927
"TLCD2",1.71274297570224e-06,-4.65388838560271,0,0.013,0.0369524297007757
"RNASEH1-DT",1.7127712009707e-06,-4.68865380376338,0,0.013,0.0369530386609429
"ZDHHC12-DT",1.7127712009707e-06,-4.68865380376338,0,0.013,0.0369530386609429
"ENSG00000243305",1.71282252063586e-06,-4.85092523266226,0,0.013,0.0369541458827188
"TMEM51-AS2",1.7130722946722e-06,-4.54426389442821,0,0.013,0.0369595347575527
"M1AP",1.7130722946722e-06,-4.54426389442821,0,0.013,0.0369595347575527
"ENSG00000258302",1.7130722946722e-06,-4.54426389442821,0,0.013,0.0369595347575527
"ENSG00000236540",1.7130722946722e-06,-4.54426389442821,0,0.013,0.0369595347575527
"EEPD1",1.72562472406028e-06,0.520939060515927,0.303,0.248,0.0372303534216006
"LRRC1",1.73027895091928e-06,-1.4451997668991,0.01,0.032,0.0373307683660834
"CREB5",1.74341924968358e-06,-0.462734008931609,0.126,0.179,0.0376142703119233
"MLXIP",1.74870565143922e-06,-0.476753756244576,0.126,0.179,0.0377283244298011
"IFIT5",1.75482956107345e-06,0.875616301804673,0.084,0.049,0.0378604477801597
"ENSG00000271554",1.76964144407552e-06,1.41826140015313,0.033,0.013,0.0381800141559293
"FGR",1.77393346840567e-06,-0.503621909930861,0.132,0.185,0.0382726145808524
"CTSD",1.80905687375415e-06,-0.520198091623021,0.772,0.777,0.0390304020512458
"CCDC174",1.8137134577261e-06,0.514629794625362,0.2,0.148,0.0391308678504407
"NCKAP5L",1.82393547098775e-06,-0.756888539515834,0.06,0.1,0.0393514077865608
"HMGA1P4",1.82786761690453e-06,-0.632518459552226,0.062,0.102,0.0394362438347153
"ANKH",1.83391808441517e-06,-0.619557792893504,0.161,0.218,0.0395667826712573
"CEP57",1.85698791135584e-06,0.513362481541282,0.228,0.175,0.0400645141875023
"NOP9",1.86570716596386e-06,-1.4413867137879,0.012,0.035,0.0402526321056702
"MLF2",1.86622211322108e-06,0.619023805518035,0.154,0.107,0.0402637420927448
"LUCAT1",1.87754109412019e-06,0.419520186587487,0.221,0.167,0.0405079491056432
"ALDH4A1",1.90716552144443e-06,-1.36408098762046,0.012,0.035,0.0411470961251635
"ARPC2",1.92239296440246e-06,-0.123974581197175,0.782,0.872,0.0414756282069831
"ABCC6",1.93763644993719e-06,1.34307390375891,0.04,0.018,0.0418045064073949
"SETD3",1.9413613140899e-06,-0.280242404864321,0.262,0.334,0.0418848703514896
"ZNF230",1.96564949044803e-06,1.3214160548542,0.04,0.018,0.0424088877564163
"PPARD",1.99277901742626e-06,0.623782842146683,0.175,0.127,0.0429942073009715
"QDPR",1.9929243093241e-06,-0.652640055472999,0.069,0.111,0.0429973419736675
"CRPPA",2.01698987689565e-06,-0.979479275644681,0.032,0.064,0.0435165565940235
"EHD2",2.02382772599972e-06,2.89630869695777,0.013,0.002,0.0436640831884439
"TMEM45A",2.03344645462049e-06,2.94070281631623,0.013,0.002,0.0438716072584371
"TRIB3",2.03965182161864e-06,1.28862611973654,0.045,0.021,0.0440054880514222
"LMCD1-AS1",2.04375310457255e-06,-1.8297685810657,0.01,0.032,0.0440939732311527
"ST8SIA6",2.06113631279641e-06,-0.310815162416984,0.122,0.176,0.0444690159485825
"ENSG00000269927",2.07245883780182e-06,2.3475198087901,0.013,0.002,0.0447132994255742
"GNG12-AS1",2.07549017927099e-06,-1.37162450828886,0.013,0.036,0.0447787006177717
"TNRC18",2.10003728519809e-06,-0.350955965547944,0.242,0.308,0.0453083044281487
"PDGFRA",2.10055603675578e-06,-1.41181359840456,0.013,0.036,0.0453194964930059
"MYB",2.10451904173215e-06,-0.708079302351032,0.097,0.143,0.045404998325371
"TANK",2.11893707447107e-06,0.232369767041945,0.591,0.53,0.0457160673817134
"ATP5F1B",2.12149753639904e-06,-0.408571916834397,0.161,0.219,0.0457713093478094
"ENSG00000269514",2.12759221597603e-06,-1.19540747213384,0.019,0.045,0.0459028020596829
"NRAD1",2.14052470536381e-06,0.874775535408133,0.075,0.043,0.0461818205182243
"UBA6",2.1494836837103e-06,-0.312000976147914,0.347,0.416,0.0463751104760498
"LEKR1",2.17793751347325e-06,1.11212846437074,0.061,0.032,0.0469890018531853
"ADD3",2.1853034631773e-06,0.444592663588928,0.372,0.325,0.0471479222180503
"STX4",2.19795313090244e-06,0.676910891409693,0.166,0.119,0.0474208387992202
"TSPAN3",2.20214214760141e-06,0.534552549916736,0.183,0.134,0.0475112168345004
"IRAG2",2.22043709839486e-06,-0.41425058385039,0.131,0.186,0.0479059303978691
"CHD1",2.22269353887436e-06,0.437034829407922,0.369,0.321,0.0479546131012143
"OLFML2B",2.23029428323926e-06,-0.308331143259425,0.207,0.271,0.0481185991608871
"SIRPB2",2.23196040133224e-06,-0.623092238461512,0.087,0.133,0.048154545658743
"MDGA2",2.2423196247509e-06,2.18171091582002,0.016,0.003,0.0483780459040006
"STPG2",2.24598879724908e-06,-0.992079312424315,0.034,0.066,0.0484572083006489
"HP",2.2588447975377e-06,-1.42704007262921,0.008,0.029,0.0487345765068759
"SEC24D",2.28631361159473e-06,-0.263701975088642,0.267,0.34,0.0493272161701563
"PIK3R5",2.31552935670986e-06,-0.236405225387466,0.429,0.509,0.0499575458710153
"GAPLINC",2.32014946305362e-06,-0.822163757618445,0.041,0.075,0.0500572246653818
"TSPAN4",2.32147351093094e-06,-0.519250478349494,0.187,0.241,0.0500857909983351
"TAOK1",2.34261552065125e-06,-0.17321094988685,0.418,0.502,0.0505419298580508
"ROBO1",2.35200740738299e-06,-1.01539177729306,0.058,0.096,0.0507445598142881
"ENSG00000244459",2.3693464509099e-06,-4.54426389442821,0,0.012,0.0511186496783811
"ZNF391",2.3693464509099e-06,-4.54426389442821,0,0.012,0.0511186496783811
"LCMT1-AS1",2.3693464509099e-06,-4.54426389442821,0,0.012,0.0511186496783811
"TINCR",2.3693464509099e-06,-4.58173859984687,0,0.012,0.0511186496783811
"LIPE",2.3693464509099e-06,-4.54426389442821,0,0.012,0.0511186496783811
"ENSG00000288066",2.36938788767392e-06,-4.58173859984687,0,0.012,0.0511195436765648
"FAM83H",2.36942695717424e-06,-4.61826447587198,0,0.012,0.0511203866010342
"ENSG00000274922",2.36942695717424e-06,-4.61826447587198,0,0.012,0.0511203866010342
"NDRG2",2.36942695717424e-06,-4.61826447587198,0,0.012,0.0511203866010342
"KIZ-AS1",2.36946372895757e-06,-4.65388838560271,0,0.012,0.0511211799522595
"SP2-DT",2.36949757613169e-06,-4.72260113568672,0,0.012,0.0511219102050412
"ENSG00000258760",2.36952926469375e-06,-4.75576799962192,0,0.012,0.0511225938857676
"DOLPP1",2.36984373181329e-06,-4.50578974661357,0,0.012,0.0511293785138716
"PPP1R26-AS1",2.36984373181329e-06,-4.50578974661357,0,0.012,0.0511293785138716
"ENSG00000256325",2.36984373181329e-06,-4.50578974661357,0,0.012,0.0511293785138716
"ENSG00000259536",2.36984373181329e-06,-4.50578974661357,0,0.012,0.0511293785138716
"TMEM105",2.36984373181329e-06,-4.50578974661357,0,0.012,0.0511293785138716
"ENSG00000269902",2.36984373181329e-06,-4.50578974661357,0,0.012,0.0511293785138716
"FABP5",2.38596989541449e-06,-0.166792738071845,0.313,0.389,0.0514773004935677
"KCNIP4",2.42208038008168e-06,2.40410333715647,0.025,0.008,0.0522563842002622
"TBC1D1",2.43250604121157e-06,-0.19130890392022,0.258,0.334,0.0524813178391396
"PDE7B-AS1",2.45367512771275e-06,2.63211035799034,0.024,0.008,0.0529380408804025
"UCHL1",2.46331234226298e-06,2.02559171390274,0.024,0.008,0.0531459637843237
"BRD7",2.47160741928342e-06,0.43841041338442,0.305,0.251,0.0533249300710397
"SERPINA1",2.4836392081966e-06,-0.541115377111147,0.149,0.202,0.0535845159168417
"ENSG00000291100",2.4868768209495e-06,0.624287438697148,0.189,0.14,0.0536543674119855
"DHRSX",2.4911500345908e-06,-0.386360419429643,0.253,0.315,0.0537465619962964
"TPM1",2.49122285300631e-06,0.885319986474804,0.136,0.094,0.053748133053611
"DSP",2.49305621912052e-06,1.54496587299632,0.036,0.015,0.0537876879275252
"SEMA6A-AS1",2.51895112578321e-06,-0.778398974121487,0.044,0.079,0.0543463705387727
"STX7",2.52326417160501e-06,-0.276406278359045,0.353,0.426,0.054439424502378
"FAM20A",2.53507286486393e-06,-0.783118487766874,0.072,0.114,0.0546941970594394
"LINC02147",2.55695282509549e-06,-0.618264475871984,0.082,0.126,0.0551662572014351
"DNASE2",2.56625923272072e-06,-0.564269586231255,0.092,0.138,0.0553670429459496
"TSPYL2",2.57081937231227e-06,1.09068674212463,0.07,0.04,0.0554654279576371
"GGH",2.5960527075153e-06,1.54418540500818,0.035,0.014,0.0560098371646426
"CTBS",2.6009890589171e-06,0.487736877984905,0.257,0.204,0.0561163389461365
"KLF4",2.61233681397308e-06,-0.547875147980586,0.02,0.046,0.0563611667614693
"RUNDC1",2.61308300621723e-06,0.915639424406488,0.077,0.044,0.0563772658591368
"GNG10",2.62723068357926e-06,-0.444235076096935,0.23,0.289,0.0566825019982225
